comments,star_rating,tags
Only grades in the class are 3 exams. Tests are easy if you take notes and study. Tests are 35 multiple choice. Gives a few extra credit points if you go to class. She shows several movies and has several guest speakers. Great class and great professor. Would absolutely take again! Attendance not mandatory and textbook not needed,3.9,"Great professor, easy tests, extra credit, engaging class, movies, guest speakers, recommended for future, optional attendance, no textbook required"
"A&P is an extremely hard class regardless of the teacher but Prof Mann was great. Not very enthusiastic but he tells you exactly what you need to know through his PowerPoints. It\'s all memorization. You definitely have to study your butt of, but as long as you do that you should do fine. NOTE CARDS ARE A MUST! Only used my book to study bones/musc",4.8,"hardworking, organized, informative, focused"
"If I can ace a 7AM MWF class, then she\'s doing something right! (and it take more than her beauty to get me up that early) Just show interest in working on your verbal skills and put a little bit of effort into research and you\'ll be fine.",4.7,"engaging, dedicated, effective"
"Great class! Expect to work you ass off though! One of the only class you prob wont fall asleep in, she has a lot of energy. DONT BRING YOUR CELL! But great class!",3.7,"Great, hardworking, energetic, strict"
Wonderful prof! Always got out of class early. Simple take home exams. And was allowed to use notes on final in class. Easy A!,4.8,"Wonderful, early, simple, easy A"
"Larkin is soo nice! If you\'re a beginner, you will know how to swim, dive, and tread water by the time she\'s done with you :) Attendance is MANDATORY!!! But it\'s worth it, classes are fun, the water\'s cold, and you make great friends!",3.3,"nice, beginner-friendly, mandatory attendance, fun, cold water, great friends"
"She was very scatter brained and off topic ALL OF THE TIME! Her tests were easy, but wouldn\'t suggest her to friends.",2.9,"scatter brained, off topic, easy, NA"
"Mr. Assante Gives very interesting lectures and explains topics well. He has an easy-going personality and is willing to work with you. In my public speaking class, the three big things he expected of us when giving a speech is keep it simple, clean, and have your audience in mind.",4.1,"interesting lectures, explains well, easy-going personality, willing to work with students, emphasizes simplicity, emphasizes clarity, considers audience, public speaking expertise"
"She is very simple. The class is clear to follow. She can be a bit of a picky grader, as she will not really give perfect scores for simple assignments. She does let you re-submit to gain back any lost points and lets you turn in late assignments. Easy to approach. Easy to get a good grade if you just go to class and do all the assignments",4.3,"approachable, clear, picky grader, lenient, easy to get good grade"
"I liked his class because he gives a lot of examples. He doesn\'t take attendance, but going to class will definetly help you pass the tests! He uses slides & they are available for you to print, very helpful when you study! We had 5 tests so gives you a better chace for a good grade. I didn\'t think it was boring material, I would take him again!",2.9,"examples,attendance,tests,slides,print,helpful,boring,good grade"
I loved her class. She is very interesting. She cares more about your ideas than the topic of English. She is simply amazing!,4.4,"loved, interesting, cares, amazing"
"He\'s is really passionate about his job, for an english class it was a piece of cake. I would recommend it to anyone. He is VERY easy going and cares. I felt bad not going to his classes. He doesn\'t assign much, but when he does make sure to do the work. He expects that and WILL call you out. GREAT CLASS.",3.6,"passionate, easy going, caring, expects effort, calls out"
"Mark is the BEST. He loves challenging people, but is always available to help. He goes out of his way to make sure everybody does the very best possible and learns LOTS.",4.4,"#challenging, #available, #helpful, #dedicated, #supportive, #knowledgeable"
This teacher base her grading not on what u do in class but how much u kiss her but and since I didn\'t kiss her but she gave me a F!! I did pass my test and speeches and still don\'t understand how I got a F! Stay away from this teacher if u have to take comm. at another campus. It\'s worth it!!!!!!!!!!!!,3.8,"unfair grading, favoritism, negative experience, avoid this teacher"
I GOT AN A-. I TOOK HER TWICE!,3.4,"#dedicated, #effective, #high-standards"
"Good new guys!! I heard he\'s retiring! He is boring and useless. He has cancelled class about 6 times and does NOT notify us, I\'m a commuter and he is not considerate at all to his students.",2.3,"boring, useless, cancelled class, not considerate"
He is a great professor. He loves to sit down and meet with you one on one and is willing to help at any time.,4.5,"great professor, loves to sit down, meet one on one, willing to help"
Best teacher every! Makes sure everyone understands before moving on. He the only math teacher I have had that made math seem fun.,5.0,"Best teacher, understanding, fun"
Stunningly beautiful,3.7,NA
"He is rude. When you talk to him, he turns your back towards you and starts talking to somebody else. On the final exam, he changed the order of the questions but forgot to change the order of the answers. In addition, the scanner missed some answers. We were shocked when we received the results but he would not believe us that something went wrong",3.5,"rude, disorganized, unresponsive, untrustworthy"
"he is crazy. absolutely crazy. i can understand his french better than his english. He is a distinguished prof emeritus, but to most of us he was crazy. However, the course was DAMN easy (the final was just 100 mulitple choice, we were given 80 in clas",2.3,"crazy, distinguished, easy"
"inspirational, caring",3.4,"inspirational, caring"
"so easy.. put a nice cover page on your papers, gauranteed A, tests are easy: the multiple choice questions come from the online quizzes and he gives you all the short answer questions in the class before the test. he puts one diagram per test up on the board in class that isnt in the book, so make sure you get it and just write alot on the essays",3.6,"easy, guaranteed A, tests are easy, multiple choice questions, online quizzes, short answer questions, diagrams, essays"
"Took him for physics in sports many years ago, and he was HORRIBLE. Absolutely horrible. How I wound up with a B in there was this: I taught myself, and got my hands on a practice exam. Outside of that, he was useless then.",1.6,"horrible, useless"
This guy is very weird. He is like a high school kid. He got his so called Ph.D by licking his supervisor\'s feet(Kelvin Plette). This guy must be in the mental hospital.,2.8,"weird, high school kid, Ph.D, licking supervisor's feet, mental hospital"
"This guy is a complete ****. Try to switch out of his class if at all possible. Everything that everyone has said below is true, and for me it was even more. He has no respect for his students or their lives and thinks that his class should revolve around him.",3.0,"rude, disrespectful, inconsiderate, egotistical"
"THis woman is a condescending mean individual.Doesnt care about anything, its her way or no way and her lectures are sooooooo boring. Tough grader and her minons are morons too.",2.6,"condescending, mean, boring, tough grader, NA"
Totally unhelpful and difficult to reason with. Overall very poor quality professor. Very disappointing considering the high quality of Seneca College\'s other professors.,2.8,"unhelpful, difficult to reason with, poor quality, disappointing"
"Bad class, worse teacher",3.0,"bad, worse"
I can only speak to the Arabian Nights course -- the best course I have taken so far at SFU. The enthusiasm and passion were contagious. There was no exam but only a journal of responses instead -- everyone was into it,3.0,"enthusiastic, passionate, contagious, engaging"
Wonderful professor,3.1,wonderful
"This guy should be in research for a wal-mart stores.Very hard ,and worthles lecture spent on graphing ,graohing,and graphing .",4.5,"hard, worthless, NA"
"A cheerleader at the battle of Jericho, Alice is an institution, and AesCrit of theater (which WILL kick your ass) is one of the best classes I ever had. Great teacher.",4.3,"cheerleader, institution, AesCrit, theater, best class, great teacher"
"If you have to take her Keyboarding class, don\'t take the Hybrid class. I thought it would be awesome only meeting once every two weeks, but she isn\'t clear on how the homework should be turned in. I missed one thing in a Lesson and I received a zero for the whole thing. Very sweet lady...just not right for teaching.",3.6,"confusing, unclear, sweet, ineffective"
"I am actually good at math so I did not struggle in this class. I did my assignments and that was all I had to do. Never had to study. I know others that struggled and she really worked with them so they would understand and make a good grade. Her social skills are a little off, but she is really nice. I would take her again.",3.7,"good at math, assignments, never had to study, struggled, worked with them, understand, make a good grade, social skills a little off, really nice, would take again"
"I took this course last year and it changed my life, because he sort of became my mentor, and I\'m just one of many mentees. It\'s easy to do well in his courses, but seriously if you show him effort it will be the best decision you ever make. Fun, funny, chill, helpful, and super well connected.",5.0,"mentor, mentees, easy, effort, best decision, fun, funny, chill, helpful, well connected"
"Easiest teacher for this course. Barely any effort required and easy final. 2 Assignments a week, Group project, and Final. Take him for that easy pass on 91L",4.8,"Easiest, Barely any effort required, Easy final, Easy pass"
"Prof. Fox is an amazing teacher. Even if students are not interested, Prof. Fox motivates them. He is fun in class and lvoes joking around with students. Very reasonable and clear expectations for class and tests. He is an absolutely wonderful teacher.",4.3,"amazing, motivates, fun, reasonable, clear, wonderful"
TAKE HER!!!! I dont even like History and her class was a breeze. She makes it interesting I was not bored at all make sure you dont miss class. Shes great cause she makes her own notes that are very clear and helpful. I got A\'s on all of the tests!!If she were to teach other classes that I needed I would take her again!,4.9,"engaging, interesting, clear notes, helpful, high grades, recommended"
One of the nicest and helpfull professors at the college. She also is very intelligent and understanding.,4.9,"nice, helpful, intelligent, understanding"
very livid about students talking during class. She seems like an ignorant person.. I would not take her if I was you.,2.9,"strict, intolerant, ignorant"
"i had her last semester & this has got to be the best course i\'ve taken during college yet! she\'s strict (no food, NO PHONES, & attendance is a must!), but she\'s also very cool and funny. there are only two exams during the entire semester, & the only work she assigns is optional/extra credit to boost your grade. this class IMPOSSIBLE to fail!!",4.7,"strict, cool, funny, optional/extra credit, impossible to fail"
"If you enjoy watching youtube videos and only do 2 papers (4-5 pages) and 1 presentation for the whole year then this class is for you, an easy A. Those are the ONLY assignments you will get in the class.",2.9,"easy A, youtube videos, 2 papers, 1 presentation"
"Tests are reasonably easy if you prepare, you are given test outlines! She is very helpful, gives opportunity for extra marks (bonus assignments) at the end of the semester. She is very well organized and to the point, one of my best professors.",4.5,"helpful, well-organized, to the point, best professor, gives opportunity, bonus assignments"
No Comments,3.5,NA
she is very unclear. but shes nice and if you beg her for a review she will give it to you. read the book for the tests. u dont need it for class. she is so so boring tho. she talks and talks and u probably will fall asleep. Easy course except for the tests.,3.5,"unclear, nice, boring, easy, tests"
Power hungry,3.8,power hungry
"Mr Pouncy believes no student deserves an A. This is his teaching philosophy. His stories are interesting. His teaching is good, but not good enough to produce students capable of A quality work. If you need an A to get into the nursing program or just for the sake of learning how to do high quality work, pick another teacher.",2.9,"strict, interesting stories, good teaching, not A quality, nursing program, high quality work"
Great Visual Basic instructor. Class was informative and enjoyable. Would take a course from him again.,3.3,"Great, Visual Basic instructor, informative, enjoyable, would take course again"
Get past the Elmer Fudd accent and you\'ll find one of the best teachers Wes has to offer. Truly loves his subject and communicates his enthusiasm to his students.,3.9,"enthusiastic, passionate, dedicated"
"Really easy class and the topics are interesting, but he presents it in a way that doesn\'t really hold your interest. Don\'t really need to go to class to do well.",3.0,"easy, interesting, not engaging, unnecessary to attend"
"Great professor! cute personality, really interactive with the class, not an easy grader when it comes to speeches, but if you do the work then you\'ll get a good grade",3.3,"Great professor, cute personality, interactive, not easy grader, speeches, good grade"
"Simple. Do not take her. She never replies to emails, she\'s very snappy in group chat if you ask a question. She also gives low grades on assignments and it is a requirement to watch movies in the library (even though it\'s an online class). She grades work late and gives a ton of work and it\'s only a 100 class. Everyone in my class failed.",2.3,"unresponsive, snappy, low grades, requirement for library movies, late grading, excessive workload, failure rate"
i cannot recommend strongly enough against taking this class. mcauliffe makes no effort to analyze works objectively or put them in a historical context--feels more like a 6th grade religion class.,1.8,"unprofessional, biased, lacks analysis, lacks historical context, feels like 6th grade, religion class"
No Comments,4.0,NA
"I love Hupp as a professor! This is my second time taking him and i have zero complaints. The field study was super easy. Only 1 easy test, and paper that is really your reference letter for him to write. Take him for any class he offers, great professor!",4.7,"friendly, knowledgeable, easy-going, highly recommended"
wow... I\'m not sure that there was even a teacher in the room most of the time. really off track this semester... would have rather had seman and learned something,3.3,NA
"The worst professor anyone could ever have. His attitude stinks, his ""projects"" are hard and sometimes he talks about things that are not even in the book. If math is not your best subject, DO NOT TAKE CLASS WITH THIS GUY. I now know why people hate going back to school.",2.0,"worst, attitude stinks, hard projects, off-topic discussions, hate going back to school"
The guys is fantastic. Really looking forward to his biker gangs class.,4.7,"fantastic, biker gangs"
"i don\'t care what all these people say, he may be hard, but i liked him, he\'s funny in a geeky way. you just have to work hard, get on his good side, and your in like flint.",2.7,"hard, liked, funny, geeky, work hard, good side"
dont take this teacher...it\'s all powerpoint presentations and doesnt hold study sessions of any kind. Not very helpful and boring. Tells random stories.,4.5,"boring, not helpful, random stories, NA"
CIS 111 in general is a pretty boring. You basically learning the fundamentals of programming so don\'t look for this class to be extremely fun. Just study hard. Learn these fundamentals and look forward to taking CIS 111b. Trust me. Make sure you take Professor Kendall Martin for 111b. Her teaching style is inspiring and you work on cool stuff.,3.3,"boring, fundamentals, study hard, inspiring, cool stuff"
Simon is a very difficult and demanding teacher. If you take him don\'t plan on getting much sleep or having much time to do anything else besides design work (not even your other school work). He is extremely abstract and does not accept traditional style designs.,2.7,"difficult, demanding, abstract, non-traditional"
The Man is bored with what he teaches. I love him as a Prof he pushes those who need to be pushed.,2.2,"bored, love, pushes"
I think he\'s annoying. He can go from laughing hysterically one minute to mad and pissed the next. The course is easy but at lot of his instruction is unclear and contradictory.,4.4,"annoying, mad, pissed, unclear, contradictory"
I took him for BioLab. I was scared because I have never had a science lab before. It ended up being a great time! He is fun and helpful. The lab was pretty easy.,4.3,"fun, helpful, easy"
"ENGL353 was one of the easiest classes I took at Chico State. For those who complain, they must have been really lazy. I skimmed chapters and wrote blogs (those are his assignments) and got an A. Rob is easy going guy and shows a lot of videos in class. Open to different opinions.",3.6,"easy-going, shows videos, open-minded"
"Todd\'s class is one of the best classes I have ever taken--certainly one of the funniest. To do well on the quizzes, you have to do the reading, but the tests are usually pretty easy. He makes lectures and silent cinema fun and exciting. Smart and funny.",4.5,"funny, exciting, smart"
"He is intimdating. His whole point is to get people who are not serious about the class out of it. He will have pop quizzes when students start leaving during half time, so I encourage you to stay. He gives a study guide for all his test, and allows notecards for test eventually, which help greatly! DO the study giudes and you will do fine.",2.8,"intimidating, serious, pop quizzes, study guide, notecards"
good prof hard class,3.3,"good, hard"
He changed my life for the better.,2.9,"life-changing, positive"
"Christian is awesome! The best prof that I have had here at UBC so far! Very helpful, great class, fun and interesting lectures. He is very fair, and doesn?t like conventional teaching methods, rather he will teach you why something is the way it is. Thanks Christian, loved your class!",4.0,"awesome, best prof, helpful, great class, fun, interesting lectures, fair, unconventional teaching methods, loved class"
Nicoletto is by far my favorite professor at Lamar. His class isn\'t as hard as people make it seem. It\'s a soph. level biology course and the material is just that. If you know your stuff it\'s not hard. Take Posey for lab. The two of them are so helpful. Love them!,4.1,"favorite, helpful, love"
"Love Mark! My favorite teacher by far. As long as you are good (which, if you aren\'t, why are you an art major?) you\'ll be fine. Highly recommended!",3.6,"Love, favorite teacher, highly recommended"
"I really enjoyed having this class with Des. He\'s a really smart guy and it\'s interesting to hear everything he has to say. He always seemed to care about us as students and our opinions. You could tell he wanted us to be successful. He\'s sort of a quirky guy, so not everybody liked him. ""There\'s no such thing as a perfect paper!""",4.2,"smart, caring, successful, quirky"
He talks about such b.s. sometimes and things that weren\'t relevent to the class. His tests are aweful! just make sure you read the textbook!,2.7,"unorganized, irrelevant, awful, textbook reliant"
Good class! I\'m a lazy person and that final exam really worked me out wew!,4.2,NA
"His command of Russian is excellent for a non-native speaker and he is a very effective recitation instructor. However, he has a very harsh personality which takes some adjustment.",3.3,"excellent, effective, harsh"
"Nichols is really cool. Very friendly and upbeat. Not a hard grader in my opinion,I felt this class was an esay A as long as you did the assignments. All the people that complained about the workload must not have realized what English classes are about- reading and writing, lots of it- duh!",3.5,"friendly, upbeat, easy grader, easy A, assignments, workload, reading, writing"
"Professor Kent is hands down one of the best professors I\'ve had my college career. He gives a ton of extra credit and tells you exactly what he expects and what he\'ll ask on his exams. He\'s extremely knowledgeable and a great person in general, a real gem. He always comes to class with a smile and a Hawaiian shirt on.",3.7,"knowledgeable, approachable, extra credit, clear expectations, engaging"
(210)This class is really easy you get study guides for the test look up what\'s on the study guide and you got an A in the class. Lectures are pointless you don\'t really learn anything. 200 is fun if you liked Health and Phys. Ed. in highschool that\'s basically all it is you don\'t really learn why you do the tests you just kinda do them.,4.2,"easy, study guides, A, lectures pointless, not learn, fun, Health and Phys. Ed., not learn, tests"
"I might have something to say about his teaching abilities if he\'d ever show up on time to anything, prepare for class, or teach the classes he\'s scheduled to teach.",2.9,"unreliable, unprepared, late"
He was so awesome and funny. He really opened my eyes to sociology and how incredibly interesting it is. He has an awesome sense of humor and is a very real guy. He class is really easy and he never takes attendance. Definitely take him for SOC!,4.0,"awesome, funny, opened my eyes, incredibly interesting, awesome sense of humor, real, easy, never takes attendance, SOC"
I did not like him at all. Tough grader,3.9,"tough grader, disliked"
"He makes you do the work, but he makes the class alot of fun.",4.6,"fun, engaging, challenging"
No Comments,4.0,NA
"Awful. Never even stands to teach. Study guides don\'t match tests, removes information like the Mexican-American war but must know minor details like how Andrew Jackson shut down banks. Really disorganized, so boring. Better to just take online. Made a history lover like myself loathe history",3.3,"Awful, disorganized, boring, loathe history"
"A&P is hard...no matter what. But I did like Dr. Mann. He was clear about what he expected. He did not give you a study guide for the tests, but he did tell you what to study for the essay questions. His tests were hard. But he gives bonus and easy quizzes and extra credit. I did not do well on the tests but still made a B.",4.8,"clear, expectations, bonus, extra credit, helpful"
It\'s easy if you know a little Hebrew. Do all the hw and study for the simple vocab quizzes. IMPORTANT--Go to ALL 14 hours of lab whether he stresses it or not! He told us about it halfway into the sem. I went to 6 hrs of lab and got a B instead of an A.,4.2,"easy, knowledgeable, important, stressed, lab, missed, B, A"
"Great teacher, sweet lady.",2.3,"Great, sweet"
Really good teacher,4.1,good
"She is a great teacher. Her classes are not easy, but it\'s a nice way to challenge yourself. She knows what she is talking about and she responds to your email rapidly. Beware she is very sassy and will roast the students who neither do the work or did it completely wrong from her instructions. she gives a lot of grace.",3.0,"great teacher, challenging, knowledgeable, responsive, sassy, roast students, grace"
"I love him as a professor. He has a great sense of humor if you can take kinda ""groan"" laughs or very pop-culture types of jokes. He gives the lesson, and go every day and you\'ll do fine. If you slack off and don\'t pay attention you\'ll mess yourself up. So just pay attention and you\'ll be gold. Really nice guy. Tall, though.",3.9,"friendly, humorous, engaging, knowledgeable"
"I took him for Business 1 (intro) and earned an A. now that im taking him for finance and marketing I\'ve noticed that he OFTEN repeats himself and thus the class becomes repetitive and boring at times. he has a sense of humor, his lectures are fun but he\'s never there for office hours and he doesn\'t notify students when he\'s absent.",3.9,"repetitive, boring, sense of humor, fun, unavailable, uncommunicative"
"As long as you do exactly what he wants you to do on YOUR pieces, he is fine. Huge Ego- worst teacher I ever had!I think he ""fabricated"" the pyramids, or something.",2.6,"egoistic, demanding, difficult"
She is an amazing professor. She is passionate about her field. She loves her students. She is always available to talk in her office.,4.0,"passionate, amazing, loves students, always available"
He is such a sweet guy! Every second week there is a test but it is open notes!,2.2,"sweet, open notes"
this is a bad teacher she is so bitter and cranky you can\'t even ask her a question w/out her getting mad dose not try to explain anything and is absent during the fall semester alot she needs to retire and not make this subject such a nightmare for students Anatomy is very interesting and is the core for nursing students look4anotherschool or tech,2.0,"bitter, cranky, absent, nightmare, needs to retire, not helpful"
Marks too hard...no fair,3.3,NA
GREAT PROFESSOR! I had Potter for winter... class was fun yet you learn. Great group class discussions. he reviews everything that will be on the tests. everything in his lectures is in on the test... EASY A!!!,4.7,"GREAT PROFESSOR, FUN, LEARN, GROUP DISCUSSIONS, REVIEWS, LECTURES, EASY A"
we should all get his salary because we are the ones teaching HIS class...hes even intermin dean...good job SJSU! SJSU is #1!,3.3,"arrogant, unappreciative, disrespectful, negative"
"He gets bored with his own lectures and dismisses class early. You only need the access code really, no point in buying the book since you can get the code separately. He tries to tell jokes, I don\'t think he realizes we\'re laughing at him not with him, but whatever. Overall easy class to pass, worth putting up with Bosworth\'s strangeness.",2.4,"bored, dismissive, access code, book not necessary, jokes, unaware, easy class, strange"
"She was not very helpful. She was a hard marker, but could not explain concepts well. Relied too much on the textbook.",2.4,"unhelpful, hard marker, poor explanation, textbook reliant"
Lectures explain reading well and you can choose topics for your papers (only 2). Don\'t expect to leave class early. Be prepared to take notes! overall not bad prof.,4.0,"lectures explain well, choose topics for papers, not bad prof, prepare to take notes"
"Great guy. Brilliant, too. Easy to approach and good insight (a genuine care for students). Make sure you do the required readings - he\'ll want you to name names and events. It\'s more than just theory at this stage. Work hard and get a good mark - you\'ll be satisfied.",3.5,"Great guy, Brilliant, Easy to approach, Genuine care for students, Requires readings, Names and events, More than just theory, Work hard, Satisfied."
"Professor Carr is one of the best professors I have had thus far. She is extremely open minded and loves to hear your opinion regardless of her agreeing with it. As for people complaining about the amount of books and reading, you can get her books cheaply online, and don\'t complain about reading when you are in a literature class. That is silly!",3.3,"open-minded, passionate, understanding, encouraging"
2 tests and 2 group research projects is all.,4.5,NA
She\'s just great. Gotta love those old school women who were hippies and burned their bra\'s for us ladies of today.,4.8,"great, old school, hippies, burned their bras"
"very boring lectures, doesn\'t try to make them interesting",3.9,"boring, uninteresting"
"Explains material well, easy grader.",4.2,"explains well, easy grader"
"Attendance is mandatory, there is a sign in sheet at the beginning of class so don\'t be too late. Kinda boring, alot of pp slides. Quizzes are not bad, just study all the slides bc you don\'t know what she\'s gonna ask. Papers weren\'t too bad, follow rubric and you will do well! Movies are interesting at the end of the semester. Read great books too!",3.2,"mandatory, boring, quizzes, papers, rubric, interesting, great books"
NO BOOK REQUIRED. Prof. is more than willing to meet with you if you should need help. The lectures are amazing and Prof. is a very passionate speaker. Open many ways to earn extra credits,4.8,"passionate, amazing, willing, helpful, open-minded"
She\'s great!,3.2,great
"You girls need better taste in Men. He was always taking calls from work which intrupted class & made it hard to follow. That CD you got he knew nothing about it. There were DVD\'s in the Library that were easier than he was. I never showed you any short cuts for the work. He was usually Late for Class, up to a half an hour or so. I was notimpressed",4.6,"unprofessional, distracted, unprepared, unhelpful, late"
"NEVER TAKE HER! thanks God she\'s not teaching next semester because I have to retake her class. Makes students feel stupid which immediately drops my interest in the class, very hard grader (to a ridiculous point) and gets confused in her own words, which confused everyone because we don\'t even know how to approach the problem. HORRIBLE EXPERIENCE",2.8,"difficult grader, makes students feel stupid, confusing, horrible experience"
Haynie is awesome. He can get boring in class if you are not interested in what he is talking about. He is very focused on his teaching. Everyone else saying that his tests are his study guides...they are absolutly right. Getting an A in his class is easy if you show up.,4.3,"awesome, boring, focused, easy"
Class seems overwhelming but it\'s not only 4 papers if you take it in her 6 week summer class. I got a B+ and did everything the night before. She is super nice and sweet just me it look like you care and you will do amazing just but little effort in.,3.8,"super nice, sweet, caring, amazing, effort"
"boring and doesnt really put effort into his teaching... very unprofessional, falls asleep himself a lot. he\'s easy, but if you actually are interested and want to learn then you will be dissapointed.",3.8,"boring, unprofessional, falls asleep, easy, disappointed"
Great teacher. Very supportive and helpful. It\'s very clear how much she loves and respects children.,3.1,"Great teacher, supportive, helpful, loves children, respects children"
"I LOVED him.VERY cool.Willing to stay late and help those who need it and teaches slowly and patiently.Even lets you call him Todd!!(lol)Made us feel like he was a friend tutoring us rather than a prof. math is NOT my subject..but he was totally cool and very helpful..and his tests are pretty easy,too!!",4.9,"friendly, patient, helpful, approachable, cool, easy tests"
"He really knows a lot about political theory. I thought this was going to be a BOOOOOOOOOOOORING course, but he\'s made it really interesting.",4.4,"knowledgeable, engaging"
"Nothing like what I heard the course was like, just turned into sonnets and reviews. Essays are marked extremely hard and you aren\'t encouraged to think for yourself; you just tell him what he wants to hear. I felt very confined in the class and unable to express individual thoughts on the texts. very unimpressed.",4.3,"unimpressed, marked extremely hard, confined, unable to express individual thoughts, not encouraged to think for yourself"
"A math expert with a positive attitude, very informative, and willing to stay after class to help students. Be in class everyday for her lectures because she makes the lessons simple to understand than reading over the textbook. The class can be a challenge with number of quizzes and homework to complete, but tests are the killers so study daily.",4.4,"math expert, positive attitude, informative, helpful, simplifies lessons, challenging, quizzes, homework, tests, study daily"
"Best professor I have ever had, period. I loved coming to this class and always found myself drawn into the discussion. Gilson is incredibly intelligent and has a lot to share if you let her. Her personality is very bold, but I found that to be a good thing. You can rewrite anything and she is flexible, so you have every opportunity to do well.",4.7,"Best professor, loved, drawn into the discussion, incredibly intelligent, has a lot to share, bold personality, flexible, opportunity to do well."
"If you wanna class that you take VERY little noted, cant understand the teacher and you learn nothing in class then this is the teacher for you. He talks bout his life more than anything. You do need to stay with the schedule or you will fail. Map tests are easy and chapter tests are easy and you can retake them, but I wouldnt pick his class to tak",2.0,"unorganized, unhelpful, off-topic, strict, easy tests, retakes, not recommended"
an amazing woman to know. one of the greatest teachers the B.A.C. will ever have,3.4,"amazing, greatest, teacher"
"Extremely clear, yet very challenging. She is very captivating if you\'ve read the material and are determined to understand. Hegel\'s Phenomenology is arguably the most impenetrable text in history, so I attribute my little grasp of his philosophy entirely to her instruction.",3.3,"clear, challenging, captivating, determined, impenetrable, instruction"
This prof seems disengaged and bored when he lectures. He can also be quite blunt and intimidating. 2 short tests + 1 paper (40%) and attendance/participation. I would not recommend this course to anyone unless they are knowledgeable on religions.,3.5,"disengaged, bored, blunt, intimidating, not recommended"
Absolutely the WORST professor I have ever had. The class was boring to begin with and all based on attendance. I aced the entire thing but then when I turned in the paper somehow she gave me a zero because of some big mistake that she made. I tried to contact her about my grade and it took her a month to get back with me.,3.6,"WORST, boring, based on attendance, aced, zero, mistake, contacted after a month"
"Because of her behaviors, I changed the major. She is very tough grader proferrsor, during my first year in the university I faced lots of probelms and these probelms because of her. I emailed her for asking the questions about lab, she told me that I need to study by myself and she was not a high school teacher. I was so dejected.",1.7,"tough grader, unhelpful, dejected"
All the girls want him :),4.4,NA
"Great prof. Tough exams, so get the text....makes class fun though. Want to major in psych now!",4.5,"Great, Tough exams, Fun, Major in psych"
Talked too fast. Gave too much information in too little time. It was very frustrating for those who didn\'t already know the computer programs. Dealing with him in lab was a bad experience. Glad it\'s over. I guess I don\'t like him very much. Sorry. Avoid him if you can.,3.8,"fast-paced, overwhelming, frustrating, bad experience, dislike, avoid"
she\'s the coolest teacher i\'ve ever had,4.4,"cool, teacher"
"Lady is impossible. Lectures are ALL over the place. She doesn\'t teach the material clearly AT ALL. In fact, the online quizzes look foreign since you learn nothing in her class. It\'s actually really annoying. If you email her to asked for clarity, be prepared for a 3 word answer and no explanation. You need to read the book, to understand.",4.0,"impossible, all over the place, not clear, annoying, unhelpful, no explanation, requires book reading"
Not a good instructor. He has a superiority complex. Makes tests harder than textbook content. Grades more harshly as semester progresses. Steer clear of this one!,2.6,"arrogant, superiority complex, harsh grader, difficult tests"
"He usually wasn\'t late by over 1-2 minutes. He is a busy guy, cut him some slack. The tests were fair and if you got the prep work you\'d do well. If you\'re bad at math don\'t blame him, he was a funny guy yet still taught well. Unlike many math profs, he DIDN\'T just copy the book. All the processes were right even if he made a few mistakes with #s.",3.1,"punctual, busy, fair tests, good preparation, funny, effective teaching, original teaching style, accurate processes, minor mistakes"
"Pretty easy class, but I also took 2 years of chem in high school (AP for one of those years). His tests are really easy, but he is a very picky grader. Boring lecturer, but I thought that he explained things well.",2.1,"easy, picky grader, boring lecturer, explained well"
"Very comfortable pace for a Calc class. He goes over several examples for each topic and leaves time at the end of class for questions. Very easy to reach to meet during office hours. If you\'re trying to get into the school of business but struggle with Calc, he\'s the perfect teacher.",4.9,"comfortable pace, goes over examples, easy to reach, helpful for struggling students"
Take it for the diversity credit and just get out with an A.,3.0,NA
Absolutely the most caring and knowledgeable professor I have ever had! Boy! Does he know how to teach!,4.8,"caring, knowledgeable, teach"
"Very knowledgeable on the subject, amusing way of communicating. All around a nice dude.",4.5,"knowledgeable, amusing, nice"
Not a bad choice for EC 110. He has dry humor. I made an A- in his class and studied a day or two before the test. I\'m not very smart either.,3.5,"dry humor, not very smart, NA"
Awesome professor! Great teaching style. I took this class on line and its a lot of work but she makes it fun - she knows her stuff.,4.1,"Awesome, Great teaching style, Fun, Knowledgeable"
In tune with her topic. Great expeditor.,3.0,"knowledgeable, efficient"
"I practically have to do the entire lab before class if I want to finish, but he gives full credit regardless of how much you turn in. Quizzes are difficult.",3.6,"difficult, full credit, practical"
"I took the class AHC 115-V31 Med Term, college @ home course. Test are super easy.. only 4 all together. 3, are 75 multiple choice and 1, is 50 MC Q\'s. Just study and make note cards. I had no medical background what so ever and passed with a 94!! Extra credit is offered :)",4.2,"easy, test, multiple choice, study, note cards, no medical background, passed, extra credit"
No Comments,4.8,NA
"This lecturer was not there online. She marked our very first essay, but then disappeared until three days to the semester\'s end! She then hurriedly graded our work, but because she had not been there to instruct us, we had made no improvements in our work. only two students completed the research paper by last day of semester!",4.1,"unavailable,disorganized,ineffective,unhelpful,unresponsive"
