comments,star_rating,tags
"This was one of the most interesting classes I ever took. She is very relevant and knows how to relate to students well. If you attend class and turn in everything on time, you should get AT LEAST a B easily.",4.4,"interesting, relevant, knows how to relate to students, easy grading"
Hard to understand with his accent. Lectures were tough I passed with a B+ even with his review sheets. Really nice guy though! Just not recommended unless you know Math.,3.4,"Hard to understand, tough lectures, nice, recommended, NA"
great professor,3.6,great professor
"Susan is a fantastic teacher. I don\'t understand how people say she isn\'t, but to each their own! Yes, she talks a little fast in lecture, but has no problem repeating herself if needed. She is understanding, friendly, and approachable. Susan actually makes classes fun. I don\'t find her to be a hard marker whatsoever. She gives great feed back!",2.3,"fantastic, understanding, friendly, approachable, fun, great feedback"
"Hard grader. Points will be docked for every mistake you make on your essays. Do not take her if you\'re lazy. However, she really does care about your progress. I shared a smoke break with her every day and she was always willing to discuss what I need to improve on. She is a great and I respect her so much for pushing me to do my best.",3.5,"strict, caring, dedicated, respectful"
"This is my second quarter with Hyde. His class is easy, but heavy on lectures. There are no tests and the only assignments are weekly discussion posts and a final paper. Its pretty easy, and an interesting class.",4.6,"easy, heavy on lectures, interesting"
"Fantastic, helpful, kind, challenging, inspiring, and, in one of his favorite words: commendable! Lucky you to have this fabulous professor for chemistry.",4.8,"Fantastic, helpful, kind, challenging, inspiring, commendable"
"A very hard class, but an awesome teacher. All the people that say she doesn\'t teach well are just too lazy to apply concepts. She doesn\'t want you to memorize; she wants you to actually learn something and gives you stories that apply to concepts so you understand the material better.",3.3,"hardworking, awesome, engaging, effective"
She went shopping during class one time and expected us to stay the whole time to sew costumes!,3.1,"unprofessional, irresponsible, NA"
AWESOME professor. very helpful great sense of humor. totally cool guy.take him for any ant course.,5.0,"AWESOME, helpful, great sense of humor, cool"
No Comments,4.1,NA
"Expect a lot of work. Very confusing and hard for no reason. The class was long and boring, and i didn\'t learn anything. AVOID.",4.3,"confusing, hard, boring, AVOID"
best class i ever took,3.7,"best, class"
Teacher way heavy on the mid term and final exam. Both are strictly essay which was scary at first. But he is super fair and an easy learn just have to listen to a lot of lecture .,2.6,"fair, easy learn, heavy, scary, lecture"
"Pavlic is a little bit eccentric, but he a real intellectual. He expects as much genuine interest in learning and writing about the material as he puts into teaching it. Which is to say a lot. If students put in the time to read everyhting and pay attention in class, the rewards are worth the effort.",3.8,"eccentric, intellectual, genuine interest, teaching, rewards"
"I had this teacher for news writing. She grades way too hard for students who are just learning news writing. I was extremely interested in news writing and been on my high school newspaper staff and the editor of it, still got 70% on papers I turned in. Says she doesn\'t lecture much, opposite is true.",2.7,"strict, hard grader, lacks lecture"
great professor. The workouts are extremely intense & the test are basically vocabulary and esay questions.As long as you\'re serious about working out& completing simple goals its an easy A.,3.3,"great, intense, easy A, serious, simple goals"
"If you\'re a student who is horrible at taking exams or actually have a life and have to work in order to pay for college, do not take any course with Professor Kurylo. His class is 96% exams and 4% attendance. No extra credit, no project and no presentation. He does not care if you fail:(",3.3,"strict, exam-focused, unsympathetic, no extra credit, no projects, no presentations, uncaring"
"Note how all the good ratings are based on sex or passionate . Ew, ew, ew.",3.7,NA
"I absolutely love Dr. Woolard; she\'s a kind soul, and she genuinely cares about her students and wants to help them succeed. The class is not difficult, though I did experience some technical difficulties with my computer which she was always willing to work through with me. She doesn\'t believe in making a subject harder than it needs to be.",4.5,"kind, caring, helpful, understanding, supportive, approachable, considerate"
"OH MY GOD!! This class was an absolute disaster for me to go to! Note taking is not an easy task in her class since she goes off topic so much! Also, when you are taking her tests, be prepared to do more writing than you would in a creative writing class. I DO NOT suggest this class for anyone!",1.8,"disorganized, off-topic, excessive writing, not recommended"
Great teacher!!!!!,4.4,"Great, teacher"
Knows his stuff. Speaks fast.,4.4,"knowledgeable, fast-paced"
I have to admit that I was not interested in Research Methods when I first was given the required courses for graduation. Dr. Craig was also my freshman seminar professor. She is an awesome individual with outstanding amounts of knowledge. She became my mentor and confidant as I progressed through college. She will always help when needed.,4.3,"knowledgeable, awesome, mentor, confidant, helpful"
Shannon is a professor sent from the heavens. Not only is she sarcastic and hilarious but she\'s compassionate and genuinely wants her students to do well. She gives detailed lectures and gives you time to write down your notes. She respects how hard it is to be a student and she has helped me not only in her class but in my other classes as well.,4.5,"sarcastic, hilarious, compassionate, detailed lectures, respectful, helpful"
"Hays is definitely set in her ways but shes fair. Her rules are simple I dont know why its hard for people to follow them. Dont be on your phone, come to class prepared and dont disrupt class. She wants the answers on tests in a specific way but she gives you exactly what you need to study word for word so its not hard",3.3,"strict, fair, organized, clear, helpful"
"Sharp guy, expects a lot from his students--sometimes I think he confuses us with his grad students. He doesn\'t always work out solutions to the homework problems before he assigns them, which can turn into long and grueling homework sessions. Homework took roughly ten hours a week, often more. However, it was definitely worth being in his class.",4.0,"Sharp, expects a lot, confusing, grueling, worth it"
"Great Class , great teacher highly recommened",4.7,"Great, teacher, highly recommended"
Awesome professor. was extremely knowledgeable about the subject and made it crystal clear ans more importantly relevant.,5.0,"knowledgeable, awesome, crystal clear, relevant"
thick accent but easy. Open Note Open Book take home tests can\'t be much easier to get an A then that. in other words he is the man!!!,3.4,"easy, open note, open book, easy A, the man"
"She is the sweetest professor, she is kind of difficult but if you listen and study you will be fine.",4.0,"sweetest, kind, difficult"
No Comments,2.7,NA
"What a cool class. I had a few good laughs and learned some fun facts. He is way cool, exams are long, but nothing to stress over. There should be more professors like him.",4.1,"cool, fun, way cool, long exams, stress-free, more professors like him"
Prof Travisano is great. He really makes class interesting. He is paramount when it comes to the subject matter and he has great life experiences to match!! I think he is truely unique and wish he taught more courses in sociology. He is brillant and down to earth which makes him exceptional.,2.8,"great, interesting, paramount, great life experiences, unique, wish he taught more courses, brilliant, down to earth, exceptional"
"Dr. Nicoletto is an amazing professor! I highly recommend him, and would take him again. He is inspirational, and is always available to help. You do have to show up to class because his tests are all from his lecture. He posts PP\'s on BB with illustrations, but he doesn\'t post his notes. Must study daily, but thats with any science class.",4.1,"inspirational, available, recommended, amazing, must attend, test-focused, daily study"
"Great teacher. Usually lets us out of class early. the ONLY way you can fail his class is if you\'re lazy. Do the work, show up you\'ll get an A.",4.5,"Great teacher, lets out of class early, fail only if lazy, do the work, show up, get an A."
Anyone who says Dr. Baer isn\'t an awesome prrof obviously didn\'t care enough to study hard. Dr. Baer is probably the est education professor at Rider. I wish he taught more classes because I would love to take him again.,4.1,"awesome, best, education professor, wish to take again"
Caring instructor,4.1,"caring, instructor"
"She\'s a great professor. Pay attention if you haven\'t taken stats, but if you did then it\'s pretty much review. I suggest going to tutoring, and do the homework. It really helps with practice. Go to lectures, they\'re important. Tests are easy if you know what you\'re doing. I suggest her as a stats professor. No midterm, cheatsheet for final! Easy.",4.0,"great professor, pay attention, review, tutoring, homework, practice, lectures, important, easy tests, stats professor, cheatsheet, easy"
"Interesting subject matter, but Very boring delivery. His exams are fair, straight from the text. He curves grades and gives you the opportunity for extra credit work to boost your grade. If you read the text, you can do well.",3.5,"boring, fair, curving grades, extra credit, opportunity, boost grade, text-based"
"He is an angry, angry, man. But he is smart. He knows everything about the subject, but he just can\'t teach. He wasn\'t born to teach. Simple as that. He hates being interrupted and will literally yell if he is disturbed. Don\'t be late. but I advise that you take someone (ANYONE) else!!!",2.8,"angry, smart, knowledgeable, not born to teach, hates interruptions, yeller"
"If you take his class online, you must understand that he will take forever to e-mail you back. You have to get the book for the assignments.The work is easy and you don\'t have to read the book, just skim for the answer. (Or if you can look them up). He didn\'t really instruct us well. I wouldn\'t recommend.",3.6,"slow in communication, unhelpful, easy assignments, independent learning, not recommended"
"I loved the class. He keeps it interesting and tells hilarious stories. He never uses the textbook in class or gives out assignments. If you listen and read the chapters, plus go over powerpoints, you should be fine.",4.2,"interesting, hilarious, engaging, no textbook, no assignments, fine without powerpoints"
Dr. Vo is the sweetest old man! His lectures can be a little dull at times but they are incredibly informative and are indicative what his tests will be like. Gives study guides and practice tests for all tests including the final!,3.1,"sweet, informative, dull, organized, helpful, generous"
good teacher,3.5,good
No Comments,3.1,NA
"She is a very fair prof.The material is easy and she makes it interesting.No midterm just weekly hw assignments, a speech, & a few papers.I had a lot of fun in the class and I think she\'s a great instructor. Very sweet!",4.1,"fair, easy, interesting, fun, great instructor, sweet"
"He is knowledgable, patient, and funny. Take this class!!!!!!!!",5.0,"knowledgable, patient, funny"
No Comments,3.6,NA
"Dr. P is an odd character but overall Psych of Women is very easy. The class consists of 3 or 4 take home exams, and no homework or quizzes (very easy). She will go off on a tangent for hours if you let her.",2.9,"odd, easy, tangent"
Need to show up to class. She gives random participation days and takes attendance every day. Reports are easy as long as you skim the material.,3.5,"strict, organized, easy grading, attendance-focused"
"Dr. Bergeson is a fantastic professor, he is able to teach difficult subjects in a gripping way. He cares about his students and knew a substantial amount by name (in a class with 100 students). Lectures are interesting, and despite first appearance, the vigorous testing and homework schedule is actually very manageable.",4.0,"fantastic, gripping, cares about students, interesting, manageable"
"Good professor. Bio is tough, but he was pretty fair about it. Also had online review sessions before the test which were helpful.",4.5,"Good, tough, fair, helpful"
no one else compares,3.0,NA
Talks more than teaches,2.1,NA
I could have learned more from a trained monkey. She was absent for the last month of class. She provided very little communication about what was going on and left the class in limbo. She then graded our paper after her return. We lost the chance to revise our papers as stated in the syliby.,4.5,"absent, little communication, limbo, graded late, chance lost, syllabus not followed"
"Very nice professor. Won\'t learn a lot in the classes, almost all information from the book. Extremely organized. Loved her!",3.5,"nice, organized, loved"
"Prof. Walker is a good teacher. I feel like it\'s really hard to understand what he is actually trying to say most of the time though. However, if you read the book and actually study and try to understand vs. memorize the material you will be fine. If you put effort into the class you\'ll get an A/B bc the tests aren\'t extremely hard conceptually",3.9,"good teacher, hard to understand, effort, A/B grades, tests not extremely hard conceptually"
Very nice and smart. She asked us to do a few extra papers beyond RTC requirements.,4.8,"smart, nice, extra papers"
"I had such a crush. Great guy. Useless course, he was the only reason I went.",4.3,"charismatic, engaging"
A truly student orientated and dedicated to the art of learning. A real class individual and consummate professional.,4.3,"student-oriented, dedicated, art of learning, class individual, consummate professional"
"Worst professor I ever had. She clearly needs to re-think her teaching methods, but she wont, because she is stubborn. Iftode, if you are reading this, consider your rating compared to other professors on this site, and re-think your teaching methods, because they don\'t work.",2.1,"worst, stubborn, re-think, teaching methods"
"Dr. Fisher is really funny. He\'s undoubtedly very knowledgable, but he lectures EXTREMELY fast. I recommend rewatching Tegrity for his lectures, because he often elaborates on his slideshows & says things that\'re not written down but that he will test you on. On the tests, he usually never takes questions directly from his HW, he rewords them",4.0,"funny, knowledgeable, fast lecturer, recommends rewatching lectures, elaborates on slides, tests on unmentioned material, rewords test questions"
"Awesome professor! 2 papers 2 exams but all really easy! Attend Class to get the most points and doing all the work, which is very little, will definitely get you an A!",4.5,"Awesome, easy, attend class, little work, A"
great class!,3.6,NA
Such an easy teacher. You don\'t even have to go to class just show up for the tests. If you have a picture on your cover page of your papers you\'ll get an A+. Definitely suggest taking him!,3.6,"easy, lenient, suggest"
"Kathy is a very laid-back type of professor. Attendance is usually not mandatory as long as you do put in the work. She does have very unorthodox approaches to assignments and projects and the medium in which she bestows it on her students. However, there is method to her madness, and I do feel like I retain info from her classes.",4.4,"laid-back, unorthodox, methodical, informative"
"Dr. G is hilarious! He likes to tell personal stories which helps you remember the material. The lectures can get long and boring, but that\'s because the class is an hour and a half. There are only three exams total, all of which are online. There are also two projects. The only downfall to this is that you can\'t lose more than 13 points for an A",4.0,"funny, engaging, memorable, long lectures, boring, online exams, projects, strict grading"
Mr. B is a very good speech professor. He understands most of his students hate public speaking but he just wants you to do your best. Some of his lectures are painfully boring but listening to someone talk about speaking tactics isn\'t fun anywhere. Show up for your speeches on time and you\'ll do fine!,4.7,"good, understanding, wants you to do your best, boring, fine"
Very nice guy and easy teacher. The work is not hard and he grades leniently.,4.7,"friendly, easy-going, lenient"
"I love Elizabeth. Her lectures are so interesting, she keeps you on her toes. She expects your best but is understanding when you can only give her less than your best. You should def. take this class, it is awesome!!!",3.7,"engaging, interesting, understanding, awesome"
This is a larger class that feels small because Ted allows students to take control of their own learning. He brings in great speakers from his contacts and the blogs & long-form sector analysis projects are useful to show future employers.,3.8,"inspiring, empowering, knowledgeable, well-connected, interactive, practical"
"this professor needs to learn how to speak English, lol. You will have tough time understanding her. She is also evil.She said she will send students to the dean for talking (quietly)even if it is about classwork.Makes students use blackboard.SheCAN\'TTEACH!She can\'t teach comp science, I can feel sorry for her math students. Classisnothard, she is!",2.7,"difficult, hard to understand, strict, ineffective, unsympathetic, poor communication"
"He\'s retired but he came back to teach this semester. I think he\'s a great guy, great teacher, awesome musician.",4.1,"retired, great guy, great teacher, awesome musician"
"Very easy, willingness to help with understanding of assignments.",3.1,"easy, helpful"
"DON\'T TAKE THIS CLASS! I took this as my writing intensive course and was that a mistake. The online site was impossible to navigate, the tests are timed (an hour and a half) and had I not had someone send me the questions beforehand it would be impossible for me to finish them in time, it took me four hours to answer all the OR questions. CONT..",3.5,"difficult, timed tests, impossible to navigate, writing intensive, mistake, challenging"
"He tends to rush his lectures, and it can be pretty hard keeping up. His style is rather theatrical, but he reads off his paper in front of him which sort of detracts from it. I LOVED him the one time he covered for our TA. Laid back and with no notes, he joked around, answered questions, and imparted lots of info. His lectures should be like that.",4.2,"rushed, theatrical, reads off paper, loved, laid back, joked around, answered questions, imparted lots of info"
She is an awesome teacher. Took time away from her busy schedule to read over my essay and help me make some changes to it. She is a fair grader and an overall nice professor. If you have to take any type of writing or lit class take her.,4.4,"awesome, fair, nice, helpful"
Nice guy. Really cares about his students. Wants students to succeed. Easy to talk to.,5.0,"Nice, cares about students, wants students to succeed, easy to talk to"
"As a professor, although he was really out there, I appreciatd Jim for opening my eyes to a different style of theatre. However, as a graduate advisor he has failed us miserably. He doesn\'t respond to emails or look over drfts, simply complaining he\'s ""too busy.""",3.2,"innovative, inspiring, unresponsive, neglectful, busy"
A burnout.,3.6,burnout
"If you can take this course with someone else, do so. She takes herself too seriously. The lectures are dry and boring.",3.6,"serious, dry, boring"
"I took the Dr. in a short summer class, scared out of my mind of Public Speaking. I ended up learning a lot from him and learned a lot. He is a really cool, interesting guy. He won\'t tolerate any BS, and can tell when someone is making an effort or not. If you try and show potential he will notice. I look forward to another of his classes.",2.9,"cool, interesting, knowledgeable, strict, attentive, motivating"
"Her teaching is elementary. She literally sat us down during one class and showed us a video of a man showing the process of how a first grader learned to draw a butterfly to a bunch of other first graders. Very rude, doesn\'t take the time to have conversations with students, and if you question any part of her teaching, she snaps at you.",3.7,"rude, elementary, snaps at students, doesn't have conversations with students"
Ugh...she was odd. Her tests were hard. The sections were easy but pointless. Assignments were very easy. Didn\'t go class half the time and made a B-,3.0,"odd, hard, easy, pointless, easy, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,"
lOVE THIS GUY!!!,2.6,"positive, enthusiastic"
Great guy! Makes chem classes fun.,3.7,"Great, fun"
Steve is a very good teacher. I came to Canada from another country and English is not my first language. Steve really helped me to become a better communicator and I loved his classes.,3.2,"good teacher, helpful, better communicator, loved classes"
No Comments,3.8,NA
No Comments,3.6,NA
This is one of the most helpful Math teachers that I have ever had for a class! She goes out of her way to help you out and usually responds very quickly to emailed questions; even over the weekend. If Math is intimidating; this is the right teacher to help you learn and understand it!,4.5,"helpful, goes out of her way, quick responses, understanding"
"Surprisingly I got a B.She is unfair, and is not the best professor for this class.She is knowledgeable, and knows the material, but she does not communicate it to the class in an effective manner.It is not the end of the world if you get her, but don?t expect an A. Be willing to teach yourself everything, and make sure you memorize those formulas!",2.2,"unfair, not the best professor, knowledgeable, does not communicate effectively, teach yourself, memorize formulas"
Great teacher. Dude knows a lot of stuff. Very technical course but he makes it interesting. Looking forward to later in the semester when we can be a bit more creative. He\'s very helpful. I was not getting a lot of the HTML stuff and he came in late on a Friday afternoon to spend an hour and a half to help and I finally got it. Not too many teache,5.0,"knowledgeable, helpful, engaging, dedicated"
Unreasonable assignments (Annotated bibliography as long as paper),2.6,"Unreasonable, assignments"
This professor is great! His tests as long as you study are easy. Everything is in powerpoint presentations. If you have questions you can ask! Pay attention and you\'ll get an A!,3.3,"great, easy, helpful, informative, approachable, organized, engaging, knowledgeable, accessible, clear"
Extremely difficult exams. They have nothing to do with the lectures and the wording is incredibly tricky. I would recommend taking this course with another professor.,3.8,"difficult exams, tricky wording, not recommended"
"Took him a couple of years ago when I was doing my MBA for Strategy of the Firm or something like that. Great teacher; class was really enjoyable; especially the mock business and the different teams that we were divided into. Earned an ""A"" and received an e-mail from him afterwards thanking me for my participation and work in the class.",4.5,"Great teacher, enjoyable class, mock business, different teams, earned A, thankful."
"One of the greatest teachers I have ever had. Tarkow is able to take student\'s comments at the beginning of class, and weave his lecture around those points. The discussion is always deep, but never tangential. He has a wonderful classroom presence. He\'s a picky grader, but he gives you all the tools in class you could ever need to do well.",4.5,"great teacher, deep discussion, wonderful classroom presence, picky grader, provides tools, engaging lecture"
"Fun guy, knows a lot about art history and classes aren\'t to difficult if you do the readings.",3.8,"Fun, knowledgeable, not difficult, readings."
"Jerry is a very thoughtful person and truly understanding. I have completed my music composition classes through him and he has helped me immensely. Often, he will leave the classroom and not return for some time. I have had to deal with loud and obnoxious rude classmates because of this but overall, I would recommend any of his classes.",3.6,"thoughtful, understanding, helpful, recommend"
"Everyone is entitled to their opinion. Jim won\'t ever criticize any artwork, but will give his opinion to improve on it meaning take it home and touch up on it for the final portfolio. You can\'t be lazy in his class or you will get the grade you deserve. He will give you his undivided attention as long as you need.",4.1,"supportive, constructive, attentive, strict"
"I can\'t believe a marketing prof is teaching managerial economics. Ah well, he\'s not overall a bad prof, just not organized, poorly structured exams and very, very boring. When his class got audited by the chair, the dude fell asleep lol. Make sure to review the textbook and practice all the calculus or you\'ll do poorly on exams.",3.0,"unorganized, poorly structured exams, boring, fell asleep, review textbook, practice calculus, prof"
"BEST CLASS EVER! Tests are easy if you study your ass off, but it\'s worth it. Be prepared to start studying a week before the midterm and final. Other than that Shaw makes this class fun, interesting, and worthwhile. Attendance is necessary, but class is so interesting that you will want to be there.",4.0,"BEST CLASS EVER, easy tests, study hard, fun, interesting, worthwhile, Attendance necessary"
"very nice professor. class is very easy. 2 easy papers, midterm and final. gives review sheet for midterm-what\'s on the review is what\'s on the midterm. Only one problem-way too many articles!! You definitely can\'t go wrong if you take him. He is definetly recommended! :)",4.0,"nice, easy, recommended"
"Yasmin is great. Very easy, and very easygoing.",4.5,"easy, easygoing"
"I don\'t know what the others are complaining about. Tracy is VERY clear! We had NO test in my class. She is into group discussions, but she tries to get you to think about the material. I heard 1 guy say she didn\'t teach him but he was the guy who begged answers off people and tried to cheat his way through school. Tracy is patient & knowledgeable.",3.5,"clear, group discussions, think, patient, knowledgeable"
"Dr. Wolf is the best teacher I have had this semester at PSC. His lectures are always so interesting. He encourages you to be bold, say what you feel, and have an opinion. He is so smart,funny and awesome. I will take him whenever I can in my other classes. Don\'t buy a book, the class is mostly just class discussions. ENJOY :)",4.0,"smart, funny, awesome, encouraging, interesting, bold, opinionated"
"I THINK SHE IS A GOOD PROFESSOR, JUST MORE BOARD WORK IS NEEDED.",3.3,"good professor, more board work"
"Peters was good but the class was a lot of work. For an LAC class, I spent more time doing tests and homework than for my major classes. There are 6 tests and they are all online (30-40 MC with a strict time limit), but the final is in class (100 multiple choice). There are also 4 article reflections throughout the semester that took a lot of time.",3.8,"hardworking, demanding, strict, thorough"
No Comments,3.7,NA
He is a horrible grader. He hates to give out A\'s in anything. He will purposefully mark you off big points for little problems in your assignments. If you ask him questions he will get mad and start yelling. On the plus side he seems to know the information.,3.2,"horrible grader, hates giving A's, purposefully marks off points, yells, knowledgeable"
Very very cool teacher! I took eng26 with him. He is extremely helpful and super fun. The atmosphere in class is great. Attending every class and doing all the homeworks and you\'ll be good. He teached me how to write essays properly. Now I am taking 28 and getting A. But I get C+ on his class. I advice him if you want to learn how to write essays.,4.9,"cool, helpful, fun, great atmosphere, teaches well, good at writing essays"
Great Prof. He will be missed!,4.2,"Great Prof, missed"
Not a course for linear thinkers but the instructor was very good.,3.4,"instructor, very good"
"People who are saying he\'s hard are probably really dumb. This course is a joke, especially with him. The calculator does everything for you. His midterm/quizzes are SUPER easy, just attend class and study off his examples and you\'ll get a 4.33 easily. He\'s a really good prof and is also very funny. I highly recommend taking him for stats 102/202!",3.0,"easy, joke, good professor, funny, recommend"
"Answer all of the questions in the textbook and you\'ll rarely be stumped for an answer during class. If you don\'t understand a concept, consult the text book. If you make a grammatical error, you\'ll be penalized heavily for it. Not interesting, very, very dry. Remember your vowels.",2.4,"strict, knowledgeable, dry"
"Don\'t take this professor if you want to learn more more than the basics. He gets VERY confused when he encounters any higher level concepts, thus you won\'t be learning much from him. I wish I had only attended the days before the 2 exams where he gave us all the material in a nice and concise form. Otherwise, the semester wasa complete waste.",3.4,"confused, basics, waste, concise"
"How to describe this prof? He is always late for class there is no tutorial because he uses it to teach, needs help from student when he makes mistakes, tests were rediculously long and the class was never prepared, should not be teaching",3.1,"late, unprepared, needs help, mistakes, long tests, should not be teaching"
"Dr. Hirsch your so cool! I loved your class. It was easy to understand and the tests were not only mind boggling, they were fun because they were sooo hard. I LOVE YOU for making me learn.",2.0,"cool, loved, easy to understand, fun, hard, LOVE YOU, learn"
"Open book tests, easy fun class",4.7,"open book, easy, fun"
"He\'s an awesome teacher and he\'s so nice!! And he grades on what he calls the ""Canadian"" scale, where A\'s start at 80. He\'s great!!",4.3,"awesome, nice, great, Canadian scale"
"Worst prof ever, he doesnt care about his students lives. I sometime question his true intentions",3.0,"worst, doesn't care, question intentions"
"This class is SO BORING. I have never had such a boring class. He doesn\'t talk about anything to do with the text. I did not know it was possible to talk 3 hours about ABSOLUTLY NOTHING. Easy A if you do the homework, just don\'t expect any reading to be covered in class!",2.4,"boring, easy A, not related to text, not covering reading in class"
she sucks...she fails u on a test NOT BECAUSE THEY ANSWERS ARE WRONG but because u didnt put the equal signs in the right spot..freakin ****,2.2,"rude, unfair, strict, unreasonable"
"He\'s a nice guy, but his lectures aren\'t much beyond average. If you have an interest in the subject he can be a really helpful guy, but to the uninitiated his lectures seem a bit dull.",2.8,"nice, helpful, dull"
No Comments,4.9,NA
"The easiest ""A"" I ever got. Easiest grader @ WPU. You\'re told what\'s going to be on the exams and speeches are graded more on effort and organization. Don\'t worry, you don\'t have to give a Powel or Obama-like delivery.",4.1,"easy grader, organized, clear expectations"
"Prof Colasurdo is an awesome professor. I just loved his class. He is a great teacher and he is definitely not boring, has a great sense of humor.",4.1,"awesome, loved, great teacher, not boring, sense of humor"
"He was a funny, excellent professor. He made the material interesting.",4.1,"funny, excellent, interesting"
"She is smart but TOUGH,,,OMG, I learned so much; she really wants us toknow the stuff before you move up in the major. Exams are hard but they make you think; it is not just repeating the book or her notes..only teacher here that does that",2.7,"smart, tough, learned a lot, wants students to know the material, challenging exams, makes you think"
"She\'s Rude. When asked questions in class she says ""look it up."" ""read your book"" When you ask about due dates in class she tells you ""look online"" ""bring your syllabus to class."" Her lectures are crazy disorganized. Good luck taking notes. Tests are insanely hard. Taking notes and reading the book doesn\'t help. Papers are easy. Once I liked art...",3.2,"Rude, Disorganized, Hard tests, Easy papers, NA"
"He knows pretty much everthing about the topic, but most of the time you are just lost. He gets of topic really easy. If you like to study for hours before every test you\'ll be fine. If not, this is not a class for you. Has about 10 multiple choice possibilities for each question...",3.0,"knowledgeable, off-topic, challenging, detailed, multiple-choice"
CREATIVE WRITTING WAS THE EASIEST AND BEST CLASS I HAVE EVER TAKEN AT ALBRIGHT,4.1,"EASIEST, BEST, NA"
Never have I felt like I\'ve been in high school while college until I took her class. She values class room participation and daily homework completion more than any other instructor I\'ve had.,3.4,"demanding, strict, values participation, values homework"
"If you like being indecisive, looked at with disdane, or feeling as if its the 1950 style of sitting in the back of the class then this is the route for you. This class will def. give you that push that you want!",3.7,"indecisive, disdane, 1950 style, push"
She was very rude and demeaning to all of my work that I submitted. She doesn\'t really teach very well. DO NOT TAKE,3.2,"rude, demeaning, not teach well, negative influence"
"She\'s like the happy helpful mom-ish teacher in a film. Does everything she can to help each student individually, both with class projects and related outside projects. Wants you to succeed!",4.7,"happy, helpful, mom-ish, teacher, individual, succeed"
Just finished Astrobiology for non-majors. Many of us thought it was our favorite class of the semester. Interesting topics and labs.,3.4,"Interesting, favorite, engaging, informative"
"She does make you do a lot of papers, but that\'s what college is all about. You have to do a lot of reading, but there again that\'s what college is all about. If you need help she will help you. She gives extra credit. She is a cool person, not stuck up or anal at all. She is very in to what she does, theatre.",2.4,"hardworking, dedicated, helpful, approachable, passionate, engaging"
"Clarity is not one of her attributes, could be that english is not her first tongue.",2.9,NA
"great teacher. very helpful, and willing to sit down and walk you through your essays to show you what needs work. makes the class fun, jokes around and has a good time. take this class, not that hard.",4.9,"great teacher, helpful, willing, makes class fun, jokes around, good time"
"Had him for invertebrate zoology and parasitology, but sadly not entemology. Very tough, definitely. Yet, you learned a lot and will definitely never forget his classes. Tests were difficult, but fair. Too bad he retired. I\'ll miss his quirkiness (""Doo da...da da dee doo dum""-->anyone who had him understands) and enthusiasm. Thanks Dr. Alsop!",3.0,"tough, learned a lot, difficult tests, fair, retired, quirkiness, enthusiasm"
"Mr. Pouncy is a Great English Teacher, but you will not get an easy grade in his class, you have to work hard, and he does challenge his students only because he wants to prepare them for university level...Pouncy always informed us that we are the only one that can truly increase our knowlegde and become effective at being a good student...I am am",2.9,"Great English Teacher, challenging, prepares for university level, motivates students, emphasizes self-improvement."
"I took a variety of classes from Doc Robinson when I attended EMU, including inter-racial comm. (I\'m a white chick). If you have issues re: feeling uncomfortable because you\'re white due to his class, maybe you should check yourself. As far as coursework, I felt it was challenging, yet fair. And Doc Robinson was always available for appointments.",2.3,"challenging, fair, available"
Geri\'s classes are very experiential. DO not take this class if you want lecture and tests and very specific information. DO take this class if you want to get out of the class what you put into it. Very hands on with arts and creativity. Keep an open mind. I think younger people may get less from her because learning from her is experiencial.,3.3,"experiential, hands on, arts and creativity, open mind, NA"
"She is amazing. She really knows her subject matter, which can make or break a language class. Dont take any other teacher! Use the book all the time, get tutor if needed LSS. Study frequently. a few pop quizzes-she warns you. Do all your work including charla and lab minutes. Great communication of knowledge.",4.6,"knowledgeable, amazing, great communication"
"This was someone that I actually rightfully trusted to discuss my future in pharmacy. I had him for transfer seminar and found him to be one of the brightest, informative and moral people. A classmate that had him for Drugs and Behavior said the guy is fascinating. I look forward to his class. I want all the prep I can get. Before Drug Lit.",4.3,"trustworthy, bright, informative, moral, fascinating"
P Chem can be challenging to remember all those formulas and equations. Hochstrasser may not be the best but definitely challenged us. Take-home exam tough and so was midterm/final. Do lots of problems until you memorized Schrodinger\'s eqn...,2.8,"challenging, tough, challenged"
Great guy... Lets you turn in papers whenever it is convenient for you-- really cares about his students.,4.7,"Great, caring, flexible"
"I think I took as many classes as I could with Dr. Tromp. She taught me how to write and how to think in the most creative and intense way. Engaging, intuitive professor.",4.4,"Engaging, intuitive, creative, intense"
"Not good at lecture. Makes material more confusing, than needs to be. She is very accessible and will work with you, if she see\'s that you are trying, which is her best quality! On exams, tends to put material that was briefly discussed.",4.4,"'confusing, accessible, supportive'"
I wish he was as accurate with figuring grades as he is with language. thanks.,4.3,"accurate, language, thanks"
"I took professor Usyk this summer for statistics and honestly can say that I grew and learned a lot during my time in her class. Her lectures are easy to follow and she explains things clearly. She is straightforward with her expectations. Yes, she expects a lot from her students but she also is willing to help if you put in the neccessary effort.",2.9,"approachable, knowledgeable, clear expectations, supportive"
very hard teacher hard to pass most you can get is B exams are very difficult.,1.5,"hard teacher, difficult exams, challenging"
"Secret is going to his study sessions. Great teacher, really funny, holds attentions, learned a lot.",4.8,"Great teacher, funny, holds attention, learned a lot"
