comments,star_rating,tags
"worse teachers ever, very confusing, she be all over the place, very hard to understand, if u into b.s\'ing this the teacher for u....",3.3,"confusing, all over the place, hard to understand, b.s'ing"
No Comments,3.2,NA
"Great guy. Understands that we\'re college students, and knows it\'s just a requirement for most of us. I was born and raised a Catholic and learned more about the religion than I have my whole life. Didn\'t mind being in his class on a Thursday night",4.8,"Understanding, Knowledgeable, Engaging"
"You can get an easy B, if you read and complete the assignments on time and completely. He\'s a hard grader and the professor will grade based on how well you understood the readings and subjects for that designated assignment.",2.8,"hard grader, knowledgeable, strict"
"He is a good teacher and the tests are pretty easy because he gives you old exams to study. There is a good amount of homework online, and he takes attendance everyday. He does have an accent but you get used to it, and he writes everything he says in the online notes he gives you and on the board in class.",3.1,"good teacher, easy tests, old exams, good amount of homework, takes attendance, accent, online notes, writes on board"
He is very nice. His class was fun also. His tone is a lil monotone but all in all a great professor.,4.5,"nice, fun, monotone, great"
He is very monotone and not very helpful. Only test grades and a lot of reading.,2.0,"monotone, not helpful, a lot of reading, NA"
Said all deadlines were FLEXIBLE and then wouldn\'t let us turn in a late homework assignment. Makes it difficult to succeed in his class.,3.3,"difficult, inflexible, misleading"
WORST TEACHER OF MY LIFE. DO NOT TAKE HIM. This class had nothing to do with philosophy and there is so much work it is ridiculous. You will be saving yourself so much stress if you do not take him.,1.6,"worst, teacher, nothing to do with philosophy, so much work, ridiculous, stress"
"Dr. Gibrill is so down to earth. He funny and very smart! Always glad to help! Plus he\'s British, which is always cool in my opinion.",5.0,"down to earth, funny, smart, helpful, British, cool"
very innovative and smart teacher. Good kooking too,4.0,"innovative, smart, NA"
"This class is really easy. You do an in class assignment and then you do the exact same thing in an application. I reccomend this class to everyone. I missed literally 7 points in the whole entire class and the class has like 2970 points. Plus you learn some great things about excel, word, PowerPoint, and access that will help you in live.",4.5,"easy, recommended, helpful, informative"
"Notes are horrible and doesnt give you a chance to write them down, also doesnt post them online. Very very boring classes. Prof says \'um\' at least 300 times a class. May be a nice person, but prob the worst prof on campus...not even exaggerating",2.1,"boring, horrible notes, doesn't post online, um, worst prof"
go to his clsss equal to learn by yourself....,2.8,NA
"he is very knowledgable. 5 quizzes that he doesn\'t really prepare you for, but the midterm and final are both in paper form so you can make up for your grade there. definitely not an easy class, but it is interesting material and the films arent bad.",2.6,"knowledgeable, challenging, interesting, not easy"
Dr. Roda is not at all the way most of these reviews make him sound. I don\'t know how much easier he could make it seeing as he gives you all the test and quiz questions ahead of time. He also offeres to help with any questions you have. In my experience he was a very nice enjoyable teacher.,2.2,"helpful, easy-going, nice"
I took this class online and really enjoyed it. Assignments are laid out from the beginning so you know exactly what you are expected to do and by when. You also are given the opportunity to work ahead to complete assignments before they are due. If you read the material the work is easy as well as the tests. I definitely recommend this course!,4.1,"enjoyed, organized, clear expectations, opportunity to work ahead, easy, recommend"
"If you get lost during the class you can resort to writing BG quotes in your margins..such as: ""I\'m good at geography!"" or ""Not everyone goes around saying \'I\'m an Incritite!"" or ""I am not sure of the Catholic doctrine of what happend when the food and wine is digested."" He has a puzzling dislike for pentacostals though...",3.0,"quirky, humorous, puzzling"
.,3.5,NA
Adult humor kind of teacher. Gave you many chances to get things right and turn them in. Easy A.,5.0,"humorous, lenient, easygoing"
"She\'s an absolute sweetheart, and very clear. She will help you if you get stuck on homework. She\'s actually a dog trainer which is pretty rad. Her homework is mostly online with some paperwork sometimes. Print out the book (It will help, believe me). don\'t be afraid to ask a lot of questions.",4.4,"sweetheart, clear, helpful, dog trainer, rad, online homework, paperwork, print book, ask questions"
"At first, she seems like she is going to be easy and lax, but as the semester rolls, she gets harder and harder! She expects everyone to be english scholars, and on my first essay, she gave me an F! And I take my time on my essays. If you think getting on her good side will help you, it won\'t!",4.2,"strict, challenging, high expectations, tough"
Great professor. Very good to talk to during office hours. He speaks with a passion that is hard to find in a lot of professors. Lectures often don\'t relate to the books but still are very interesting to those concerned with German culture. If you have the chance take a class with this professor. it will be a good experience.,3.8,"Great professor, passionate, good communicator, engaging lectures, knowledgeable, positive experience"
As a professor Kelly was great. Her teaching style is fun and kept me interested. The way the course was conducted was my struggle. The first half of the course is heavy reading that is meant for someone who is an expert in the subject. The books we read are much simpler in the second half. Class was mainly a lecture to confused faces.,2.5,"great, fun, interested, struggle, heavy reading, expert, simpler, lecture, confused"
"Took this class online and there is much work involved each week, many discussion boards requiring active participation. There were 7 research papers with confusing instructions although you could write about almost anything. This class is not an easy A but possible if you put the work in.",3.5,"challenging, confusing instructions, active participation, not easy A, possible with work"
"Everyone should take Shelly\'s classes, she is a wonderful teacher who works hard with you. Hilarious as well.",4.5,"#wonderful teacher, #hardworking, #hilarious"
Very nice. Speaks in spanish and then explains what she said. Very helpful for those who have never had Spanish before. Super nice too! And the class is a breeze! (Just study! you\'ll do fine!),4.8,"Nice, helpful, super nice, breeze"
No Comments,2.1,NA
"All he does in class is go over what will be on the test. We get really long reviews, which end up being only half the test. It\'s just confusing. But if you study the reviews, you will do fine because he gives curves.",2.7,"confusing, long reviews, gives curves"
"A wonderful teacher. Shes always willing to go out of her way to help whether its on a one to one basis or in a group. Her teaching style is different, but she manages to get you to think independently and question ideas rather than just mindlessly recalling stuff from memorization. Take her class, its worth the work.",3.5,"#wonderful, #helpful, #different teaching style, #encourages independent thinking, #worthwhile"
"Dr. Bergeson is a great professor and lecturer. It was in a large class but still individualized it by letting students ask questions and help with examples. The lectures are based on enhancing the textbook reading, so if you read the book, you\'ll be great.",4.0,"great professor, lecturer, individualized, questions, examples, enhancing, textbook reading"
"If you enjoy movies in any regard, this class is for you. Mr. Cuevas is fantastically well-rounded in the world of cinema and will enlighten even the biggest movie buff. He assigned two papers with clear outlines and three exams that he reviews for beforehand. Attend lectures because much of the exam derives from what he discusses in class.",3.3,"knowledgeable, well-rounded, enlightening, clear outlines, reviews exams, engaging"
"Nice guy, but hard grader",3.3,"friendly, tough"
"does NOT lecture topics covered in tests. pointless to come to class everyday, no classes on Friday (2 paragraph research paper instead). he covers the entire test a few days before class, discussing and answering all the questions. You can pass with a B if you just show up, take notes. if you miss class only 1 point per class missed.",4.1,"- Does NOT lecture topics covered in tests, Pointless to come to class everyday, No classes on Friday, Covers entire test a few days before class, Discussing and answering all the questions, Pass with a B if you just show up, Take"
Terrible. You cant understand him and he doesn\'t even know how to work WebAssign or Blackboard. Very thick accent with very poor English. Don\'t take him unless you want to teach yourself.,3.1,"Terrible, can't understand, thick accent, poor English, teach yourself"
"Frampton is a great guy, his class is hilarious, and if you actually go to class an pay attention you will learn a lot. His tests are multiple choice, but you have to put time in studying for them. The essays are really easy too, all you need is 3-4 pages and a really nice cover page and you\'ll get an A.",3.6,"great guy, hilarious, learn a lot, multiple choice tests, studying, easy essays, nice cover page, A"
"Good attitude, very willing to help students, gives constructive feedback",4.6,"Good attitude, willing to help students, constructive feedback"
"Lost the boat with the physics. Too MUCH PHYSICS. Stop it with the drawings! Take class if you like to tackle engineering projects. Do not take class if you have any form of sanity, whatsoever. Not a math class and do not learn much. However, he knows how to teach and for the right student, well done.",3.2,"- Lost the boat with the physics, 
- Too MUCH PHYSICS, 
- Stop it with the drawings, 
- Take class if you like to tackle engineering projects, 
- Do not take class if you have any form of sanity,"
"I remember that in the first lecture Prof. Hirschl was making his powerpoint slides in class. Yes, in class, while he was lecturing. His lectures were so random. He started off talking about the reading, made a few completely unrelated points, and he started criticizing some other sociologist, and then another sociologist, and then another.",3.0,"unorganized, random, critical"
"Summer on line class syllabus was long and confusing. His response to email ques., were even more confusing. Tests were impossible to prepare for and didn\'t cover material that went with assignments. . A lot of papers up to 6 per week, but easy. Class not paced well. Online set up disorganized! He didn\'t turn in grades on time to register.",3.4,"confusing, unresponsive, impossible, disorganized, delayed"
"This professor is awesome! I HIGHLY recommend taking his class, you won\'t be disappointed.",4.4,"awesome, HIGHLY recommend"
Fun but tedious. I remember pulling all nighters for that class but it was way worth it!,4.7,"Fun, tedious, worth it"
"This class was not as difficult as everyone is saying. YOU MUST READ THE ASSIGNED CHAPTERS or you will not pass. His test are difficult, but the other assignments were basically free points. The forums are opinionated, and the research paper isn\'t too bad. He seems annoyed if you email him.",3.0,"strict, knowledgeable, demanding, opinionated, annoyed"
Blaaah.,4.0,NA
Knows his stuff and will prove it.,3.7,"knowledgeable, confident"
"Strange and Interesting man, questionable teacher. He will beat one aspect of a book to death unless the students comment during class. Tests aren\'t bad as long as you regurgitate what he tells you. Class is far more interesting when people participate and he isn\'t left to ramble for ages.",2.7,"Strange, Interesting, Questionable, Beats aspect to death, Tests, Regurgitate, Participate, Ramble"
"Excellent teacher. He explains everything very clearly, and keeps the class going at a manageable pace. If you don\'t understand something, he will work with you until you get it. If you\'re really interested in something, he\'ll encourage you further in it.",4.8,"Excellent, clear explanation, manageable pace, supportive, encouraging"
"fair grader, goes into great detail on every subject, take notes and tests will be no problem. his personality can be tough to handle for long periods of time.",3.4,"fair grader, detailed, tough personality"
"I really enjoyed being in her classes. She\'s very interested in her students. She could focus more on the grammer than the culture, but overall I really liked her. Too bad what happened to her son.",3.1,"interested, focused, liked, NA"
"This lady is a fruitcake, she gave us 4 different syllabi and you never know what she wants, very unclear and her grading is completley unfair.",1.9,"unclear, unfair, fruitcake"
I had her for class and at first she was cool but then I had to miss class for health reasons and she went bullistic! I would not suggest her unless you think u can turn in EVERY assignment be on time to EVERY class and never EVER miss a class,3.0,"strict, demanding, unsympathetic"
Very knowledgeable professional. Peg sets her students up for success. She is very helpful and wants her students to really learn about the subject material.,3.6,"knowledgeable, professional, sets students up for success, helpful, wants students to learn"
"Class was an easy A for me. I went 3 times (test days) and got an A. Tests are written essays and I always crammed 3 days before (It worked for me). Here\'s how you get an A... GO TO SI AND TA SESSIONS, email TA\'s about outline and thesis, study with flashcards, write 10-15 pages for essay (It sounds scary but it\'s easy to do), 10/10 would recommend",3.3,"easy A, crammed, study with flashcards, recommend"
Dr. Hardy is HORRIBLE at teaching.. He need to improve in his teaching skills. Attending class everyday is a MUST or you will be left behind. He will give you extra credit to help your grade. He\'s sorta fair when he feels like it. Go to the tutoring lab because they will help you! I won\'t recommend his class to people who have a hard time in math.,2.5,"HORRIBLE, improve, MUST, extra credit, fair, tutoring lab, won't recommend"
"if you\'re a favorite, expect a free ride, otherwise watch out.",3.8,"favoritism, free ride, watch out"
"Doctor Kelly is extremely genuine and smart. If you have a good base in chemistry and read the materials before classes, you could understand all of his lectures and average in the B or A range at the end of the year. His exams similar to previous exams (secretly shared by students) and he always gives feedback in afterhours. strongly recommend",3.3,"genuine, smart, knowledgeable, helpful, recommended"
"kimmelMAN is out of her damn mind. If you don\'t say exactly what she wants to hear your wrong. Impossible to get an A. She\'s rude, and whoever reccomends her is out of their mind as well. Acts as if its the most important class when IT IS NOT. DO NOT TAKE HER.",3.1,"rude, impossible, important, not valuable"
"Very nice man. Confusing at times, but is always willing to help you during his office hours. Very very fair w/ grades.",3.2,"friendly, confusing, helpful, fair"
"I had Fenton for Math 1410. It was basically the online class with class time. We did everything online. Never used my book, so just get the online code. I do not struggle in math, so I did fine. I know others that really did struggle and she really helped them. She\'s a little socially awkward, but still nice. I would take her again.",3.7,"online class, online code, helpful, socially awkward, nice"
"lectures tend to get boring after a lot of listening, is a lot of reading for the course, is easy class if put in the time.",3.7,"boring, reading, easy, time"
"I STRONGLY dislike this man. Class is interesting enough, but he spends the whole time talking about these interesting case studies and experiments... that do not help you at all on the test. The weekly quizzes are a pain and regularly going to class and reading book won\'t help you on the tests.",4.0,"dislike, interesting, case studies, experiments, quizzes, tests"
"I didn\'t enjoy her class, her tests are hard because she doesn\'t know how to teach. She goes off topic a lot and goes into irrevelent things because she thinks it\'s clear and helpful. My advice is to ask her for a review sheet, it helps a bit and lets you focus on what to study for. No curves, and difficult to get good grades in this class. Many Ds",2.3,"hard, off-topic, irrelevant, unclear, unhelpful, no curves, difficult"
Amazing teacher. Really liked him. Brilliant artistically. Highly recommended him. A treasure.,3.3,"Amazing, liked, brilliant, highly recommended, treasure"
"She did not put any grades in the system the ENTIRE semester. I couldn\'t see how I was doing until the final grade went in, and even then I couldn\'t see what I did wrong.",3.3,NA
"Take advantage of extra credit opportunities and office hours. There is a lot of material, but the tests ask about broad trends and general connections, so just memorizing isn\'t that helpful. He is kind of a picky grader. Field trips are kind of random but fun, and he has a lot of jokes and interesting stories, so the class is laid back and fun",3.2,"- picky grader, 
- laid back, 
- fun, 
- extra credit opportunities, 
- office hours, 
- broad trends, 
- general connections, 
- jokes, 
- interesting stories"
No Comments,4.5,NA
I highly recommend this online class it is pretty clear and easy A. Do the work and you will get the grade. Prof suggested to get mylab but didn\'t use it at all. the discussions req. are clear and easy. The prof is understanding and works with you on anything without out double questioning. Awesome Teacher! for being online.,4.0,"highly recommend, clear, easy A, understanding, works with you, awesome teacher, online"
"Bakker is rude and condescending, but his class isn\'t too hard. He moves fast and doesn\'t thoroughly explain everything, but the book does and his tests aren\'t overly complicated. He does lots of clicker quizzes which can be stressful at times.",2.3,"rude, condescending, fast-paced, not thorough, stressful"
Ridiculous amount of readings for a fourth year class. It seems like its a Masters class but isnt. I barely got a 68 because it was so damn difficult to keep up. Hes a really nice guy but marks really hard and expects too much.,4.5,"difficult, hard marker, high expectations, nice"
patient and concise,4.4,"patient, concise"
No Comments,1.9,NA
"ALthough he is always late for class, overall he\'s a pretty good prof. He has a strange sense of humor, but tries to make class interesting. His tests can be somewhat tricky, so I recommend reading the book thoroughly if you want to do good on his exams",4.2,"late, good, strange sense of humor, interesting, tricky, recommend reading thoroughly"
"Todd\'s really fun in class and defintiely into what he\'s teaching. Be ready for him to get really side tracked and share quite a bit about his personal life. It\'s almost always hilarious though. He really cares about what he teaches and when he assigns readings, you really do need to do them. If not, you can get by but it\'ll be difficult.",4.5,"fun, passionate, sidetracked, hilarious, caring, assigns readings"
"This is by far the worst teacher I have ever had. In a philosophy class, he discusses environmental issues. It is also a how-to for moodle. Never seen a teacher go so crazy with that website.",1.6,"worst, teacher, philosophy, environmental issues, crazy, website"
No Comments,1.4,NA
"Great class. Do the work and put the time effort into the workshop and that\'s all he can ask of you. Besides this class he has been super helpful in getting my portfolio together and academic advising. Great teacher, great guy.",4.3,"Great teacher, great guy."
Easy A. Class can be confusing. Just follow all the required materials. Goodluck!,4.1,"Easy A, confusing, required materials"
"This man is the most arrogant and self righteous person I have ever met. Told us on the first day of class that he doesn\'t assign A\'s, does not give his email to undergrads because we ask stupid questions, and overall makes you feel belittled. This man should not be teaching 100-level English.",3.0,"arrogant, self righteous, belittled, should not be teaching"
"She is extremely liberal... if attendance wasn\'t required I would have never gone to class. The things that she lectures aren\'t on the test any way, but you must take notes because that will be your final exam. Everything is online, and it\'s all straight from the book. I didn\'t like her teaching style, or her opinions, at all.",2.7,"liberal, attendance required, lectures not on test, notes for final exam, online, straight from book, teaching style disliked, opinions disliked"
"Homework tutorial sessions are VERY helpful, as are his office hours. His voice can be kind of monotonous, but he really knows what he\'s talking about.",4.1,"helpful, knowledgeable, monotonous"
He is a pretty easy professor. Really funny at times. I enjoyed his class and his personality. The class is interesting and you need to just attend the lectures in order to pass his exams. I would recommend this class.,2.8,"easy, funny, enjoyable, interesting, recommend"
"Professor Dogru is extremely nice. Very approachable and always willing to explain concepts until everyone understands. Easy to listen to for those 2 hour courses, and gives a break if you need it. I would DEFINITELY RECOMMEND Professor Dogru to any student taking MTH 202. She made retaking 202 a breeze.",3.5,"approachable, nice, willing to explain, easy to listen to, recommend"
"His assignments are the definition of busy work. Not a hard class but time consuming. He\'s rude for a college professor. You do not know your grade until the end, and when you ask he will give you some long story about how grades do not matter. Doesn\'t use BB,uses his own website which he never updates . I do not recommend taking him.",3.0,"rude, time consuming, unorganized, unhelpful, not recommended"
"she\'s cool, but she tells a lot of stories about jane austen... and she hates margaret atwood, boo to that.",3.9,"cool, stories, jane austen, hates, margaret atwood, boo"
"One of the best classes I have taken at IU and that is because Professor Parameswaran was so fantastic. The nature of the course is interesting so that really helps when there is a lot of reading assigned. Prof. P. makes you work for your grade, but she is very genuine and is one of the best personalities of the IU Journalism faculty.",3.5,"fantastic, interesting, genuine, best personality"
she is awesome! i have alot of trouble with science and she made is fun and easy. She gives zero homework and its all done in class. plus the homework in class is the same as the test so just study a few min and an easy A TAKE HER!!!,2.6,"awesome, fun, easy, zero homework, in class, same as test, easy A, TAKE HER"
She can be a mess. Her online lectures are everywhere. Sometimes she forgets to record half the time and if you\'re not watching it live then good luck. But the material was easy. Stuff you learned in high school so it wasn\'t a problem.,3.5,"disorganized, forgetful, easy material"
Im so glad he is leaving.,3.9,NA
"Dr. Fern was a difficult teacher but I learned a lot in his classes (except for individual tax). I don\'t see how I passed since I failed each exam, but I took my ""C"" and went on to the next class. Don\'t ever take 322 and 301 together. I failed 301 because of that and the second time around was so much better. I passed it with a ""B""!",3.2,"difficult, learned a lot, failed exams, passed, don't ever, failed because, second time better, passed with a ""B"""
He\'s such a passionate professor and I loved taking his class. It\'s clear that he loves his area of expertise and enjoys teaching people about the Holocaust. The books and readings assigned are very interesting and most often a pretty easy read. I LOVED THIS PROFESSOR,4.8,"passionate, loved, enjoys, interesting, easy read, loved"
Does not slow down for anything. hard core on grading if you don\'t have a comma in the correct spot the entire problem is wrong. Does not answer questions very well.doesn\'t explain things well. Expects you to know everything and she is just reviewing you on the material. Not good!,3.5,"strict, unforgiving, unhelpful, unapproachable, demanding"
"Dr. Critelli is the best professor I\'ve ever had. Should I be fortunate enough to achieve some success in life, I\'ll attribute some of it to Dr. Critelli expanding my horizons. If I could keep him as my professor, I\'d change majors.",4.6,"best professor, expanding horizons, inspirational"
"Ryan is the man. He\'ll demand the best from you, push you prod, you... but it\'s all worth in the end.",3.1,"demanding, pushy, worth it"
John made class fun & interesting.He was an awesome teacher that will be missed by many. He touched the lives of all his students and had a big impact on all of us. Kish lost an icredible teacher this month.,5.0,"fun, interesting, awesome, missed, touched, big impact, incredible, lost"
Very organized lectures. Gives good notes and extremely helpful with homeworks. Overall an excellent teacher!,4.8,"organized, helpful, excellent"
I would not recommend this professor. He makes a history class turn into only thinking about energy flow. He makes things so hard to understand. Most of the time I had no idea what he was talking about. Be prepared to teach yourself the material. This is not a traditional history class. My worst class.,3.6,"difficult, hard to understand, confusing, self-teaching, unconventional"
Cynthia is a very good professor. She is very passionate in her work and knows her stuff. If you don\'t put in the work and don\'t study you will not do well in this class. She is the one of the best instructors at KVCC.,4.0,"passionate, knowledgeable, best instructor"
This professor does not respect students regarding to his poor in-class sleepy behaviours and random marking criteria. He will literally forbid a student from taking his class in front of the whole class. There\'s rummer in school about him took over $100 gifts from students who are pursuing taking his class. It looks really bad if it is true.,3.6,"disrespectful, poor behavior, random marking criteria, forbidding students, rumors of accepting gifts, questionable conduct"
SHE IS SIMPLY AMAZING!,4.1,amazing
Just graduated from Oakland in May. Dr. Rorke is an amazing professor! He makes learning fun and inspires students. He is straight to the point and is serious about his students education. Enjoyed every class that I took that Dr Rorke taught.,4.4,"inspiring, amazing, fun, serious, enjoyed"
"A little intimidating at first, but this is a man who you will not forget. Amazing lectures that will leave you thinking long after you left the classroom.",4.5,"intimidating, unforgettable, amazing lectures, thought-provoking"
Brad is a great teacher and a true professional. He is very approachable so do not hesitate to go see him if you are having a hard time. His lectures are interesting and well put together. His tests are difficult if you do not follow his review outline. I really enjoyed my experience with him as a prof.,4.3,"approachable, professional, interesting, well put together, difficult, enjoyed"
"I loved Dr. Spock! Her class is probably one of the harder ones that I\'m currently taking, but she gives LOTS of extra credit and is always ready to help. You will do more writing than you might like, but she gives good feedback. Lots of reading, lots of class participation. It\'s a tough class for a gen ed, but I would definitely take her again",4.3,"loved, harder, lots of extra credit, always ready to help, good feedback, tough, lots of reading, lots of class participation, gen ed"
"Gives very vague instruction, assigns a ton of reading you\'ll have to recognize specific quotations from for exams, very unorganized, wish I would have dropped the class.",4.5,"vague instruction, ton of reading, specific quotations, unorganized, dropped class"
"he is a nice man, and will try to help you although he gets frustrated easily. The material on his tests aren\'t hard, he just grades them WAYYY to picky, he will mark off 15 points for spelling errors, go over your test many times before handing them in, and everything on lab is on the test, but labs are easy!",2.8,"nice, helpful, frustrated easily, picky grader, marks off for spelling errors, thorough, easy labs"
he is a great prof,3.6,great
"I hated going to that class. She expected way too much, had no mercy, and her comments were harsh. She seemed to be intelligent, but to the point of arrogance. And I hardly ever understand what she was talking about in class. Glad that class is over.",2.9,"harsh, arrogant, intelligent, demanding"
"Took the online class, VERY time consuming. Not to mention you must buy 3 of his textbooks which COD doesn\'t even carry. I got an A because I sucked up in the papers I wrote (you have to write an 800 word essay a week) His book Compassion is very difficult to understand. Really struggled through the whole thing. Wouldn\'t reccomend him for online.",3.9,"time consuming, textbooks, difficult to understand, struggled"
"This prof. is not that bad but the ALEKS and comp assignments is what kills u. The thing i didn\'t like about this prof was how he allowed everyone to get up and try to explain the subject and he just sat there.Oh yeah, if he knows your name he will pick on you.If ur the type of person that doen\'t like doing HW i wouldn\'t recommend him.",4.1,"strict, challenging, passive, interactive, picks on students, homework intensive"
I think he might be the only one that takes attendence. Most people study for other classes during his class... can pass if you go to study sessions... i\'m sure there are better though.,2.6,"strict, attendance, study sessions, better options"
"I\'ve taken many classes with Lian Laoshi...Chinese and Taoism and I love him!!! He is one of the nicest prof. and the most fair: in grading, work load, etc. If I could take a class with him every semester, that would be awesome! ~Laura (ou luo lan)",4.3,"nicest, fair, awesome"
she isthe worst teacher i have ever had in college. if you get her drop the class. she says she is married i feel sorry for her husband that he has to wake up to her in the morning.,2.1,"worst, teacher, drop, married, sorry, husband, morning"
"Glad I had her as a teacher for frs140. It was a stupid class, but she really helped a lot and all we ever did was talk in her class. She had a genuine interest in our opinions and ideas. Very fun and Energetic person.",3.7,"#helpful, #engaging, #fun, #energetic, #genuine"
"Honestly it all depends on the student. I\'m not good at biology at all, but reading the book actually helped a lot because I wouldn\'t grasp anything while I was in lecture. There are 4-5 midterms which are way better, than just the one because it\'ll be 2-3 chapters at a time rather than chapters 1-10 for only 1 big accumulative midterm. Take her!",4.7,NA
"DO NOT TAKE THIS PROFESSOR! Lectures were completely useless, and make you feel so lost! You are better off skipping them and using the time for learning the material on your own...completely useless professor.",2.7,"useless, lost, skip, learning on your own"
"This class was interesting and an easy A. Really, Trish just wants you to show that you are involved in this class. She is a clear grader and her readings are all online. (saves you a textbook!) Her tests give you two chances to pass so that makes it really convenient.",4.7,"- interesting, easy A, involved, clear grader, online readings, convenient"
she is a nice professor her tests are a few questions but you have to do the work so it can take some time. she gives quizes b4 tests that you never get back in time same for her tests. she allows a cheat sheet .try to get tahell for lab b/c natasha basically teaches everything sarah did which wasn\'t helpful. gives hw every monday. i recommend her.,3.8,"nice, tests, work, time, quizes, cheat sheet, lab, teaches, helpful, hw, recommend"
"Her programs take way too long, including the tests. Her test questions take way too long. Even if you go to her office hours and go over the test, she goes fast and doesn\'t help a lot. HW assignments were dumb because she has specific answers to them, and her tutors grade them without the answer key.",2.5,"slow, unhelpful, specific, rigid"
Great sense of humor!!!! Love parasites now!!!!!,4.0,"Great sense of humor, love parasites"
I love this class. You have to make sure you practice outside of class. Its not too bad you might be able to make it by a few times without practicing because she works with you a lot. I love her she if fun and funny and... dare I say it not too bad to look at LOL. If your not good with piano take her class she is great at teaching,4.7,"fun, funny, great at teaching, not too bad to look at"
"Great Proff!! clear, helpful and methodical. But tooo many readings per class...other than that, she does a great job!! i would give her an A overall!",3.3,"clear, helpful, methodical, too many readings, great job, A grade"
"awesome prof. funny, smart, and kind. REALLY HARD MARKER & BRUTAL EXAM, but worth it because his lectures are great. i didn\'t skip once!",4.0,"funny, smart, kind, hard marker, brutal exam, great lectures, engaging"
"a bit crazy and unclear, but very helpful and entertaining. Really nice guy",4.3,"crazy, unclear, helpful, entertaining, nice"
"She was an amazing teacher really funny and nice. Extremely helpful, fantastic class I loved it! Used the book for terms and just when we had to compare paintings. Midterm and final easy of you study for it, recommend flashcards.",4.0,"funny, nice, helpful, fantastic, easy, recommend"
"Class is pretty boring, all we do is go over slide presenations. Tests are kinda hard.",4.5,"boring, slide presentations, hard tests"
"Rick is the only professor I\'ve ever had that I\'d describe as ""badass"". He\'s done some acting in the past and it shows - his lectures are engaging, funny, and thorough enough to be thought-provoking. Seriously, each one of his lectures sounds like it\'s own TED talk by the end. He is also very open to student input and answers questions on the fly.",4.1,"engaging, funny, thorough, thought-provoking, open to student input, answers questions on the fly"
this is the worst teacher I\'ve ever had in my entire life. he was useless- DO NOT TAKE! he told us not to worry about our grades however he screwed us all in the end and gave us lower grades than everyone expected...AVOID AT ALL COSTS FOR YOUR OWN GOOD!,3.2,"worst, useless, screwed, lower grades, avoid"
"Unable to teach chem 103. A lot of people in my section stopped attending lecture all together because it is just so completely useless. He seems to mention the key concepts in lecture, but forgets to explain and teach the main concepts. Better hope for a great TA!",2.7,"Unable, useless, forgets, hope, great TA"
"i sutdy online make sure your keep with your online work, the test are a reflection of your homework there were no surprises. its def possible to get an easy ""a"" in the class just do your work",4.8,"online, homework, easy ""a"""
"He is a ""professario magnifico,""as he claims.He knows his history so well that he doesn\'t need notes!U will always learn something new & he keeps u entertained.His jokes r easy 2 laugh at.As long as u take great notes & do your project,u will get an EASY A,as he gives NO homework!Dr.Chapman gives very direct answers,but make sure u speak up. =)",4.3,"knowledgeable, entertaining, easy-going, direct"
"Very nice, helpful and understanding teacher. Midterm was hard, but final and the overall course was easy. Highly Recommended!",3.3,"nice, helpful, understanding, highly recommended"
Great teacher wicked easy and supper helpful I loved every min o his class and he is writing the text book so there is no book to buy! SUPPER PLUS!,3.2,"Great teacher, easy, helpful, loved, writing textbook, no book to buy, SUPPER PLUS"
"I\'m another student who only casually shows up. I still did well in this class. He is quite funny, he gives out As on papers like it\'s going out of style, and you actually can learn things if you show up and pay attention. You do have to show up for surprise quizzes to get an A, but they\'re easy.",3.6,"funny, generous, engaging, effective"
Took him Fall 2002 for Creative Writing in Poetry. Made us spend $40 to buy TWO of his poetry books that we opened only ONE of ONCE. He has a very pompous attitude. Takes roll and calls you out if you\'re not there. DON\'T bring food to class!!!,2.9,"pompous, strict, demanding"
"A very easy teacher. Very lenient if you miss assignments. Nice guy, too. Very friendly. If he\'s an option for whatever class you\'re picking, pick him for sure.",4.8,"easy, lenient, nice, friendly, recommended"
"DO THE STUDY GUIDE! THAT IS THE TEST! Fill it out and memorize it and you\'ll get an A. Anyone saying otherwise is ridiculous and didn\'t study. Very very possible to get an A in this class. You won\'t use the book at all. I had him for A and P 1 and 2 and Micro, got A\'s in all. STUDY!",3.7,"knowledgeable, helpful, organized, effective"
"Has a true passion for Canadian Literature, and is one of the best professors to study under if you wish to learn more in that field. He gets you into a routine of writing constantly which is tough at times, but gets you engaged. A little intimidating to speak in front of sometimes in the lectures, but there are conferences and a discussion board.",2.7,"passionate, best professor, engaging, intimidating"
Loved her! She\'s very passionate about her students and wants you to do good. She knows the material very well. I highly recommend her!,4.4,"passionate, knowledgeable, highly recommend"
"this guy\'s a softie -- you\'d pretty much have to skip class, not do readings, and not show up to the final to get into trouble.",3.0,"softie, lenient, understanding"
She is a wonderful teacher. Very easy to talk to and ask for her help. Always smileying in class.,4.5,"wonderful, easy to talk to, helpful, smiling"
"lots of information... you don\'t want to miss a class because if you miss a note, you could miss 20 questions on the test!",4.1,"information-rich, engaging, important, thorough"
Brian is a great teacher who loves what he does and it shows. His notes were great and I found the lectures interesting and informative. Overall I found his classes very easy.,3.7,"great teacher, loves what he does, informative, interesting, easy"
