comments,star_rating,tags
"Very clear in objectives and expectations. Willing to help you help yourself. One too many group projects, though. If you\'re a fan of lectures, don\'t bother.",4.5,"clear, objectives, expectations, helpful"
"This professor rambles for 2.5 hours about stuff marginally related to the chapter at best. Self-centered and conceited, he believes no one is smarter than he. Doesn\'t really teach. Tells you first day to get an ""A"", read the book, but also to not trust the book. Would not recommend overall.",4.3,"self-centered, conceited, doesn't teach, not recommend"
"This legend was the highlight of my first semester. He\'s loud, funny, and likes to pick on his students out of mutual fun. He literally says what\'s going to be on the tests. This class was extremely easy, just occasionally review; I crammed the exams and still got A\'s on all of them. Dr. Frazier is just too boring, just avoid her.",3.5,"legend, highlight, loud, funny, picks on students, says what's on tests, easy, crammed exams, A's, boring"
"This class was really difficult. I found a lot of his lectures hard to comprehend because he doesn\'t really go in depth with step by step, concise directions. He\'s a nice guy but I think this class is better suited for someone that already knows a bit about statistics or is generally very good at math.",3.9,"difficult, hard to comprehend, not concise, nice, better suited for knowledgeable students"
she is the worst teacher ever. she is really unfair when she give your work back. in our class there is a girl who cant speak english she passes the class bc of her politeness but I got C even I dont have any C in my work. she is the WORST TEACHER. if you are going to be in her class I would prefer to shoot myself. I hate her,3.0,"worst teacher, unfair, worst teacher, hate her"
"Yager is the absolute best professor I\'ve had on campus. He\'s super helpful, and you will learn a lot. Overall his class is easy, but his exams are brutal. Study hard.",4.7,"helpful, best professor, learn a lot, easy class, brutal exams, study hard"
she is nice. take her class,4.5,"nice, take her class"
"Dr. Rayson was, by far the best professor I had in my time at Normandale. He is truly inspired me to do better in each assignment i handed in. His tests are essays in which you will know about weeks in advance. He allows revisions to these essays until you get the grade you want. I highly recomend this instructor to anyone.",4.7,"inspiring, dedicated, organized, supportive, recommend"
"Cuevas taught me how to write a college paper. He was great with feedback, very funny, and really able to relate to the students. He gives you a chance to revise your worst paper and earn points back. Very fair grader, and really wants his students to do well. Would definitely recommend.",3.3,"great feedback, funny, relate to students, fair grader, wants students to do well, recommend"
"He is WAY too much work for a 1 credit class. Shegnoski was nice, helpful, and much easier.",4.0,NA
"Ms. Usyk was very difficult to work with. She was arrogant and not helpful. If you take her class, your pretty much on your own. Stay away.",2.9,"arrogant, not helpful, stay away"
"I have never been that interested in science, but Bob Filson was one of my favorite professors. He made the class fun and his lectures were actually INTERESTING! The tests were hard, but easy to make up for in other areas. I am totally amazed thinking back on how much I learned from his class. I actually looked forward to it every day!",4.5,"fun, interesting, favorite professor, amazing, learned"
She is a very unreasonable tough grader. Attendance is mandatory although you are allowed to miss four class days she will not respond to your emails about missed work. She hardly teaches so be prepared to read and seek tutoring . If you have educational questions about a lesson she will embarrass you and ignore you as well.,3.5,"unreasonable, tough grader, mandatory attendance, ignores emails, hardly teaches, seek tutoring, embarrasses students, ignores questions"
"If it\'s important, he says it THREE TIMES. This can be annoying.",3.8,"annoying, repetitive"
"This teacher is not effective. I graduated with a computer science degree from Denison and work in the industry now. She had no grasp of the material, and if she did, was not able to convey it clearly. When she retires, I will begin donating money to Denison.",2.4,"ineffective, no grasp of material, not able to convey clearly, retiring, donating money to Denison"
"Professor Brenda Adams class is a class you definitely will not regret taking. Professor Adams is super nice and helpful, really cares about students learning the material. not only that but also to pass the class. For anyone interested in taking this class, i definitely recommend To take the class with Professor Adams.",4.7,"nice, helpful, cares, recommend"
i recommend prof. yarmish. she was always there to help me if i needed extra help. shes available to answer your questions and she teaches in a clear articulate way. take her if you need math.,3.5,"helpful, available, clear, articulate"
This class took up a lot of my time. I got A\'s in 130/131. You need to utilize office hours but all of his tests are take home and he re-uses them from past years. Find a group that suits you well and you CAN get an A. He offers between 50-100 points extra credit on every exam and the quizzes every Thursday are straight from the notes.,1.6,"demanding, helpful, experienced, generous, organized, repetitive"
Mrs. Hays is very sweet. Yes she is old-school where you\'re not allowed to have drinks in the class...BUT she wants you to PASS! She provides MUCH MUCH extra credit if you show you\'re trying. Love her. Good lady. Classes are easy. Tests are hard if you don\'t study.,3.3,"sweet, old-school, wants you to pass, much extra credit, trying, good lady, easy classes, hard tests, study"
"If you have the chance to take him, DO IT! He will make you work for your grade, but if you put in the effort, he is willing to give you as much help as you need. He seriously is amazing!!",4.5,"hardworking, supportive, amazing"
"I enjoyed his class. Yes, his tests were slightly difficult, but if you study the material you\'ll be ok. He graded the wellness projects pretty easy, too. He really knows what he\'s talking about, I would recommend him to anyone!!",3.5,"knowledgeable, recommended, enjoyable, slightly difficult, fair grading"
"Very smart guy..has a truly impressive grasp on the language for a non-native speaker. Very difficult though, and kind of mean. He can be rude and expects too much in my opinion. If you have to take Russian with him, you will certainly learn a lot, but I recommend choosing someone else if possible.",3.3,"smart, impressive grasp, difficult, mean, rude, expects too much, learn a lot"
"She doesnt really email you about anything, excpet to tell the entire class if your not doing your work then to drop. Her way of grading is really confusing and she is kind of rude.",3.0,"rude, confusing, lack of communication"
DO NOT TAKE THIS CLASS!! this was the worst class i have ever taken. i showed up to class everyday and taped everything he said i also did all the reading and i still failed. i was a 4.0 student before i took this class. 200 out of 300 students failed the,2.6,"worst class, failed, 4.0 student, NA"
Excellent Teacher. Highly Reccommended! He outlines everything that is on the MidTerm/Final.,4.2,"Excellent, Highly Recommended, Outlines, MidTerm, Final"
"Very unorganized, late to class every day. I learned more from the TA in my lab. Notes are hard to decipher and contain mistakes. Lectures are a waste of time.",3.2,"unorganized, late, hard to decipher, mistakes, waste of time"
"he is an amazing professor! very easy! only a few papers are due during the semester, but he has not final exam. I really loved him!! he is funny, only thing bad about him, is he is kinda boring at times.but other then that this class is an easy A",4.0,"amazing, easy, loved, funny, boring, easy A"
"Sweet, elderly lady that is willing to go out of her way to help her students and is always open to suggestions. Allows for re-writes and attendance is not required. (Don\'t be alarmed when she hits her head on the wall!)",4.4,"Sweet, elderly, helpful, open to suggestions, allows re-writes, not required attendance, quirky"
He was a great professor really knows his stuff. He absolutely loves the Civil War and is very fond of it. Highly Reccomended!,4.3,"great professor, knowledgeable, loves Civil War, fond of subject, highly recommended"
"Would not recommend. Her modules are completely different from textbook material, and very long to get through. Study the whole textbook yourself. Exam was not fair at all and she didn\'t even write it. She told us the format right before we took it and you have to pass the exam to pass the course. horrible, avoid at all costs!!!",3.3,"difficult, unhelpful, unfair, unprepared, avoid"
"PROFESSOR MORAN IS THE MOST ADORABLE MAN. HE IS EXTREMELY HELPFUL AND DOWN TO EARTH. FOLLOW INSTRUCTIONS TO HIS ESSAYS PERFECTLY AND YOU WILL GET AN EASY A. HE IS NOT LOOKING TO TRICK ANYONE, JUST TRYING TO GET YOU TO FOLLOW HIS LECTURES. IF YOU SHOW UP TO CLASS, YOU MIGHT ALSO MAKE A LETTER GRADE DIFFERENCE. HE RESPECTS STUDENTS WHO RESPECT HIM.",3.0,"adorable, helpful, down to earth, easy A, lectures, respects students"
"Speech assigments are pretty basic, however, I do not like being graded in front of 20 other students. I would prefer a basic Thank you, and sit down. She goes on and on about all of the negative things about the speech. She was more interested in theatre then speech. Don\'t take this class unless you have thick skin!",3.0,"basic, graded in front of others, negative feedback, more interested in theatre, thick skin"
She is the nicest person ever if you have to talk to her about anything but she does get lost in her lectures sometimes. I would take her again for another class because she wasn\'t bad. The tests were straight forward and the papers were very reasonable. She is real strict on attendance and takes it everyday twice a day.,2.8,"friendly, knowledgeable, gets lost in lectures, reasonable assignments, strict attendance"
Took online class. Wasn\'t that difficult. I think she\'s a better teacher if you don\'t have to see her.,1.9,NA
"Either very smart or a very good actor, but lacks the ability to answer questions or present the issues to allow first-year law students to comprehend. Way too much irrelevant reading!! Perhaps she would be better for upper-level students. To answer her questions it is necessary to read her mind. Run!!",1.6,"smart, actor, irrelevant reading, upper-level students, Run"
Professor Abert was a good professor. He teaches a little fast in my opinion but he is very knowledgeable. He takes attendance but does not give any in class quizzes. 10% of your grade is online LONCAPA and this alone will teach you everything you need to pass the class. He does not give study guides for the tests but you can just review LONCAPA.,3.7,"knowledgeable, fast-paced, attentive, online resources"
Sue is the best professor UCBA has. Her knowledge is astounding and she communicates and interacts with her students in life changing ways. I would definitely take her if you get the chance!,4.8,"knowledgeable, astounding, communicates well, interacts well, life-changing"
"Attendance was so low for every class, and fellow students constantly brought computers to surf facebook during lectures. Gordon could have made the classes dry and unbearable, but he really made them fun. As long as you study what he goes over on the exam review, the tests are simple. You have to do some simple research on your own sometimes.",3.7,"fun, engaging, simple, helpful, interactive"
"Very approachable professor. Understands that public speaking can be nervous to many, so he isn\'t harsh when he gives criticism. His grading is easy to understand. Overall, practice your speeches ahead of time so that you\'ll be in a good spot. There are a few exams as well, so you do have to read some chapters if you want to do well on those.",4.7,"approachable, understanding, not harsh, easy grading, exams, practice ahead of time, requires reading"
she is great all around very efficient,3.8,"efficient, great"
I Love you Debra!,4.5,NA
"He is a great professor. The material covered is worth knowing. He is not an easy grader, but he puhes you to get a better grade. He is very funny, and keeps you awake. You\'ll have such a good time learning you would wish the class endured 3hr class. That\'s how good he was. Take him, take him, take him and oh yeah TAKE HIM!!!!!",4.1,"great professor, worth knowing material, not easy grader, pushes for better grade, funny, keeps you awake, enjoyable learning experience, wish class lasted longer, highly recommended"
"He wants things done his way, which translates to the real world. The assignments take a lot of time to do.",4.7,"strict, demanding, real-world application, time-consuming"
One of the best professors. She makes it very easy to understand the complex material in the class. The homework is really hard but the tests are really easy.,4.6,"best professor, easy to understand, complex material, hard homework, easy tests"
"He is very hard to follow. He gives a lot of in class examples on the day the material is introduced, but doesnt do much review before the test. I probably wouldnt take another one of his classes. He is very nice though.",3.0,"hard to follow, in class examples, not much review, nice"
"Professor Lape is such a sweet lady. She helps you understand the readings the next day you come into class by discussing with everyone. There are not many grades. Attendance does matter to her. There\'s one group project which could go either way based on the group you choose to be with. The exams are a little rough to study for, but you do well.",4.5,"sweet, helpful, discussion-based, emphasizes attendance, group project, challenging exams"
What can I say? He\'s great. I\'ll take any course he\'s teaching simply because he rules so much as a professor.,4.4,"great, rules"
"Defiantly recommend!. took him for my western humanities, and signing up with him again for east/west humanities. Explains everything very clearly, and sets a good pace. Very nice teacher",4.8,"recommend, explains clearly, good pace, nice"
"Fred will explain and re-explain it, he is patient and will help you outside of class! Great visual aids in the classroom!",2.8,"#patient, #helpful, #great_visual_aids"
"Loved her! If she wasn\'t teaching about deadly bacteria, she could fit in just as well baking cookies. A real grandma type. There is NO SUCH THING as a 2 min. conversation w/ her. Love the powerpoints!",3.8,"Loved, grandma type, powerpoints"
"He was awesome, just come to class and you will do fine the only reason a person would give him a bad grade is because they couldn\'t understand english... or didn\'t come to class. He was helpful fun and patience and very reasonable. Hell I wish my wife ha",4.5,"awesome, helpful, fun, patient, reasonable"
"This professor has a tendency to get off topic incredibly easy. She is a very nice and funny person, but scatter brained is saying it nicely. Be prepared to teach yourself a lot on your own time, lecture heavy with little hands on learning.",4.2,"scatter-brained, nice, funny, lecture-heavy, hands-on learning NA"
"she is great! so funny, she tells jokes all the time. She is really into what she teachs and makes it as interesting as Congress can be. Real simulation at the end on the term is wicked fun.",4.7,"great, funny, interesting, enthusiastic, engaging, fun"
Shes a great and very professional person. Within 4 days i was able to complete all my questions and most important part of her teaching is that she is taking her time to explain and wants every one to understand before she\'ll move on to the next problem. I would highly recommend her . Shes very pleasant . Thanks prof.,3.5,"professional, great, pleasant, recommend"
"The class was 3 hours long but his lectures made it feel so much shorter. He\'s clearly passionate and extremely knowledgeable about the subject. He has high expectations of his students so be ready to make an effort if you want to pass. As for those of us who survived to the end of the semester, we loved him.",3.5,"passionate, knowledgeable, high expectations, loved"
"No labs and no assignments, which makes learning linux challenging. Keeping good notes is imperative as he imparts all of his knowledge to you via lecture. This is an advanced class and you are on your own for developing hands-on practice strategies and methods. I did learn a lot though.",3.2,"- challenging, imperative, advanced, hands-on practice, knowledgeable"
this guy is soo blunt that if you are wrong he will tear you up. He is a great teach and make sure you are on time or else you will get a 5th grade scolding.,2.7,"blunt, great teacher, punctual"
"Worst professor I have ever had. Lectures jump from topic to topic, it\'s hard to follow his train of thought. Type of professor that somehow is convinced that the shape of the letter G has to do with some deep meaning in the text and the author definitely meant to do that... no. Sitting in class right now with him ridiculously annoyed.",4.0,"worst, hard to follow, convinced, deep meaning, annoyed"
"Best professor I have had at UNH. Interesting, entertaining, and always willing to help.",3.8,"Best, interesting, entertaining, willing to help"
"Had for Calculus III. Sometimes can be difficult to understand, but if you sit towards the front you should get it. If I saw his name listed for another math course, I would take him again in a heartbeat",3.1,"difficult, understanding, engaging"
Horrible! Avoid at all costs! Her tests are impossible and this class is very intense for a 100 level class,3.9,"Horrible, Avoid at all costs, impossible, intense"
"Class is relatively easy, the book helps but its not needed. As for the professor, he\'s a hit or miss. If you\'re late 10 minutes to class you\'ll only receive some credit for attendance. You\'re graded on 5 tests, online homework assignments and attendance. The tests are only 25 questions each but worth 100 points each. He can be very unprofessional.",3.9,"easy, hit or miss, late policy, graded on tests, online homework, attendance, unprofessional"
"Phil is awesome. He spoon feeds you. All you need to do is put in the numbers from the problem on the test. is it was 5+6-7 on your homework, itll be like 8+9-6 on the test. you just need to study the process. people who dislike him are EXTREMELY lazy.",3.9,"awesome, spoon feeds, study the process, lazy"
...,3.1,NA
"Professor Ghorashi is an EXCELLENT professor, if you are a decent student. He cares about whether you learn so he requires active participation and studying. If you do this and are careful to take very good notes in class, this course will be easy. Taking good notes and paying attn in class is key to doing well on exams.",3.5,"EXCELLENT, cares, active participation, studying, good notes, easy, paying attention, exams"
Very knowledgeable! good pace!,3.9,"knowledgeable, good pace"
dr toth is a nice lady but man her class was boring. she gives the notes right on the chalkboard and she talks the whole class. she was helpful when you had questions and she was a good prof just a little boring.,4.1,"nice, boring, helpful, good prof"
"Se\xc3\xb1ora Zahajko\'s was an ""Intensive"" class so it only last 5 weeks, so you have to engulf yourself in the class. I enjoyed it, and having Spanish before I really appreciated her style. Shes culturally rich with info, and breaks the language down very well. DO NOT take with very challenging classes, as this will consume you with HW, but take her!",3.4,"Intensive, culturally rich, breaks down language, engaging"
Paul was amazing. He was so helpful in and out of class. I learned so much in his class because we talked about EVERYTHING. I wish I could thank him for everything he did for me.,3.5,"helpful, amazing, learned, everything"
Very unprepared in classroom presentations as far as films. Knows her subject very well. Assigns an over abundance of homework. No flexiabilty for absence from classes - to a point of being unreasonable.,3.9,"unprepared, knowledgeable, excessive homework, inflexible"
She is probably one of the best teachers I have ever had. Makes it fun. She is hilarious and good at teaching. She can make it interesting and gives easy tests. She is helpful and very nice. Couldnt ask for a better teacher. Youll be lucky if you take one of her classes.,5.0,"best teacher, fun, hilarious, good at teaching, interesting, easy tests, helpful, very nice"
great teacher... that s all abut him not a+ but he deserved a from me,4.0,"great, teacher, deserved"
"The material for the class is hard, but Dr. Jackson is super helpful and knowledgeable. She does everything in her power to help you out. Would definitely recommend her!",2.5,"helpful, knowledgeable, recommend"
Best person ever. She does get off topic but the things she talks about are so interesting. Even if everything you say is bull she will still listen and relate it to the class and make you feel smart. Once I thought a paper I wrote deserved an F and I ended up getting a 97.,3.2,"Best person ever, interesting, listens well, makes you feel smart, generous grader"
"An interesting class. It usually held my attention. Several of us tried to figure out what country he was from, but we couldn\'t. His accent was unique. His lectures are understandable, though.",4.4,"interesting, attention-grabbing, unique, understandable"
"Dr.Wiggity is an awesome small ensable director. Great ideas and very helpful, those of you that think he is hot need help",4.2,"awesome, small ensemble director, great ideas, very helpful"
"One of the best teachers. I am a total retard when it comes to Math, but I got an A at the end.",2.2,"best teacher, A grade"
Mr Centeno is a very good english teacher. Its not your typical english class where you read some old poem and analyze it in a paper. He assigns topics that are interesting and actually affect us.,4.9,"good, english teacher, not typical, interesting, affective"
"Mary doesn\'t seem to care about learning, fairness or knowledge as much as she cares about preening and posing in front of a room of people. Not a good teacher.",2.6,"uncaring, preening, posing, not good"
HORRIBLE!! avoid taking this teacher at all costs- she will help you- but it doesnt matter because she doesnt know how to teach anyways!!,2.2,"HORRIBLE, avoid, help, teach, NA"
"Ted is a great teacher and you really learn a lot in his class. His tests require a lot of studying but they aren\'t too bad. He gives many assignments but they are mostly interesting. Overall, Ted\'s lectures were usually interesting. Sometimes they were quite boring.",3.8,"great teacher, learn a lot, tests require studying, many assignments, interesting lectures, boring lectures"
"His first time teaching in years. Lectures were not pertinent much and not updated online until right before final. Problem Sets were managed solely by the TAs. Prelims were fine. Grade in class is almost solely based on final, as stated by email afterwards. He\'s a decent person, but do try to stay away as far as class goes.",3.5,NA
His accent is easy to get used to. He does have a sense of humor. Homework is not graded and he only suggests 15-20 problems each week. Quizzes are once a week as well but they are max 3-5 questions and exactly from the homework. Exams are based on the quizzes. If you hate math-take him! Lectures are simple and to the point-he is a great teacher!,3.8,"easy to get used to, sense of humor, simple and to the point, great teacher"
No Comments,3.7,NA
"He\'s very nice, and he possesses a subtle sense of humor, so if you don\'t pay attention in class, you\'re missing out. Care to read another reason you should pay attention in class? Well, he gives three T/F tests per term, and many of the questions refer to seemingly random, unimportant remarks he makes in class. Paying attention+reading the book=A!",4.3,"nice, subtle sense of humor, engaging, attention to detail, challenging"
THE WORST PROFESSOR I\'VE EVER HAD.I WENT INTO HIS CLASS EXPECTING A LOT BECAUSE OTHER STUDENTS RAVED ABOUT HIM. WHAT A MISTAKE...HE\'S ARROGANT AND NAPOLEANIC.,3.3,"worst, arrogant, Napoleonic"
No Comments,4.5,NA
"He really knows what hes talking about but he isn\'t the best teacher. Lectures are very monotone and the only grades are exams and 2 homework\'s a month. He doesn\'t tell you about any deadlines, you are just expected to know when the tests are and when the homework\'s are due. His class does not co-inside with the lab at all!!",2.8,"knowledgeable, monotone, unorganized, lacks communication"
"Absolutely useless. Seriously, he should stick to research. I am barely staying afloat in a subject I have no interest in because I have a decent TA, but if you\'re not so lucky be prepared to teach yourself chemistry. Btw, I counted 250 ""Rights"" in one of his most recent lectures. . Keeps you awake in lecture. . .",2.7,"useless, stick to research, barely staying afloat, no interest, teach yourself, keeps you awake"
Try to take Copper for this class instead because he doesn\'t know how he wants to teach his class.,2.2,NA
"Hated her at first, I thought she won the teachers lotto and thats why she was allowed to teach, *BUT* she is a sweetheart! and will go out of her way to help you...just be patient!!",2.7,"Hated, teachers lotto, sweetheart, patient"
"I loved his class! I think Prof Shangraw is amazing, very knowlegeable and concise. Tough grader, but what do you expect? Its a tough field. Very helpful. He knows his stuff, plus a VERY nice guy, with hot daughters.",4.1,"knowledgeable, concise, tough grader, helpful, nice"
"Great teacher, keep up the good work Lee!",3.5,"Great, teacher, good, work"
"LInda is so nice and so much fun. This class really prepares you for all of your other college classes. She will help you with anything, and she is way funny too.",4.1,"nice, fun, prepares, helpful, funny"
This guy is so into himself and thinks hes tough stuff. If you dont get involved 100% and go on remotes you are not liked. Favorites are clear in his classes.,3.8,"arrogant, demanding, favoritism"
"I had no previous exposure to sociology. Prof. Tim McCauley made it very interesting; I always enjoyed these lectures so much so that I switched into sociology! Overall, very easy course and exams. Check out his website www.yorku.ca/timm/ for he might have the breakdown of the course your looking into (which is always helpful).",3.5,"engaging, interesting, enjoyable, easy-going, helpful"
"Karen is nice, and I liked this class subject I guess, but be prepared to read out of Mike Cullinane\'s book before every class. Each class starts with a reading quiz, and each week you have a HUGE homework due. Tests are exactly like the study guides. Go to her office hours before exams, she\'ll use problems right from the exam to help teach you.",4.5,"nice, liked, be prepared, reading quiz, HUGE homework, tests like study guides, office hours, help teach"
She has a sense of humor and moves at a slow pace for the people who don\'t understand.,4.6,"humorous, patient"
Makes you think but the essays were awesome to read. Very helpful; you need to attend class but will do well if you put in the effort,2.8,"Makes you think, awesome, helpful, attend class, effort"
There are a lot of readings outside of class but he covers the main ideas in lecture well. Papers are pretty big but manageable and he leaves feedback in a timely fashion. I feel like I learned a lot in both Law and the Courts and Law and Politics and would definitely recommend those classes.,3.8,"knowledgeable, organized, engaging, recommended"
"Great Professor, very funny and interesting. The class grade is based on only 3 exams. He curves everything. Going to class and taking notes is very helpful.",3.2,"funny, interesting, helpful, curves grades"
"I took this class these past 8 weeks in the Fall of 2017 and I thought it was going to consists a lot more work like people were saying. Honestly, I learned a lot from the labs we were assigned and he strongly believes in all students! There is nothing that couldn\'t be possible in this class. I would highly recommend him to anyone! Thanks again!",4.0,"knowledgeable, supportive, encouraging, highly recommended"
Damen is an excellent professor. Very excited about what he teaches. You will have to write several papers but they are short and he is an easy grader. He delves into lots of really interesting stuff in his lectures. Great class. I would recommend it to anyone,4.6,"excellent, excited, easy grader, interesting, great class, recommend"
"He\'s hilarious. Works magic with a very very dry subject. Also cute, and gives away $ on occasion...",4.8,"funny, engaging, knowledgeable, generous"
I have learned a lot. I really like him.,4.6,"learned a lot, like"
"The world of chemistry comes easy to Ms. Hunter and she give the impression that it should come easy to everyone. She is fair to students but has little patience if you don\'t understand what she is explaining or if you are taking too long in lab. For someone who is starting back to college after 20+ years out, she\'s a tough teacher to start off w/",2.6,"tough, knowledgeable, fair, impatient"
Great Professor! Math isn\'t my subject but I did great in his class. Took him in the summer so I had to cram a lot into about 8 weeks. He provides a lot of resources for help and responds fast. Great math professor !,4.5,"Great Professor, Math, Great, Summer, Cram, Resources, Help, Responds fast, Great math professor"
"very hard class, 68 was average score on tests, doesn\'t give quizes anymore, and you have to know all the people from the text. nice teacher though.",3.6,"hardworking, challenging, knowledgeable, fair"
"Good teacher. Helpful, if you are here to learn about stats he can help you understand it by simplifying it. I get his class and it\'s easy to understand though I worry about his health. Don\'t listen to people\'s complain about him because they have no interest in math and does not know any bad teacher. I would recommend him to my friends",2.2,"Good teacher, Helpful, Simplifying, Easy to understand, Recommend"
Worst teacher....i counted once and he said right 50 times in a half hour.....i have no idea what he is ever saying ...right?,2.0,"worst, repetitive, confusing"
"Not bad on grading, not the best at getting his point across, better than some but not the best.",3.0,NA
"EASY!!! you dont have to go to class, she lets you do hw online and its extra credit, weekly quiz dont count if they hurt your grade, at the end lets you retake or make up a test of your choice.Test are from quizs and she makes copy of quiz with answers on them! No excuse to not have an A!!",2.9,"EASY, lenient, extra credit, retake option, helpful, accommodating, provides answers"
"She wasn\'t a bad teacher, but her lectures were confusing. She didn\'t seem the friendliest person. I dropped her class... let that be a hint for you all....",3.8,"confusing, unfriendly, dropped"
"He\'s good at the subject and u do learn from his class. However, he sees attendance way more than efforts u put in. He wouldn\'t bother to know ur unforeseen difficulties. Just be there on time even ur body or situations not allow u to do so. Keep ur finger cross that ur body won\'t fail u or run into any kind of emergencies during the 16 weeks.",4.1,"good at subject, learns from class, attendance focused, lacks empathy, rigid on attendance"
"Coleman is a hugely influential teacher and is very knowledgeable, but he is very unclear about his assignments. His final for this class was horrible and he still hasn\'t given back ONE grade from the beginning of the semester. He is intimidating and nothing you say is ever good enough.",2.9,"influential, knowledgeable, unclear, horrible, intimidating, delayed grading"
"I just feel like he just made his course difficult on purpose . On the first day, he told us that more than 50 % of his students fail so i don\'t know if its his fault or the students. He gives out quizzes everyday which is fine but what he teaches in class is completely irrelevant to what he gives out just as stated in the comments below.",3.3,"difficult, irrelevant, demanding, discouraging"
She is a wonderful teacher. I highly recommened taking her.,5.0,"#wonderful, #highly recommended"
Make sure you do as many practice problems as you can to prepare for the test. The test will be much harder then other classes so study and put in the hours. There is no clear grading criteria even though he says there is in the syllabus. I still have no idea what my final numeric grade was. Take a different professor if at all possible,2.3,"hardworking, challenging, unclear expectations, unorganized, unsatisfied"
"outstanding lecturer, cares much about his students...much better than the other two profs...and much better looking",3.9,"outstanding, cares about students, better than others, better looking"
"He is soo freaking stupid! He has this laugh that made me cringe! Nobody comes to class and it is a good class to have if your schedule is demanding. He has no attendance policy, but good luck if you need help outside of class- you won\'t get it.",2.2,"stupid, cringe, demanding, no attendance policy, unhelpful"
"She\'s a little over the top, to the point where I\'d even say she\'s annoying. She\'s obnoxious and loud, which can be cool but only in moderation. Sitting through an hour and a half class twice a week was a bit too much of Shelly for me.",4.5,"over the top, annoying, obnoxious, loud"
Hard but fair,2.8,"hard, fair"
"Super easy class. mid terms can be made up, hw can be late, can earn extra credit for practice problems. He is resourceful and nice. He is kind of old and stutters at times he even takes naps in between breaks and can put you on the spot if you talk but not in a mean way.",3.7,"resourceful, nice, kind, old, stutters, naps, puts on spot"
"Last class she said ""sure"" 79 times. Emphasizes words to the point where you can\'t even stand to listen to her talk. Emphasizes S\'s --soo annoying.",3.1,"annoying, emphasizes, repetitive"
Absolutely horrible professor and experience.,2.1,"horrible, NA"
"Ms. Weeks is French. A little hard to understand at first, but she\'s very helpful and a great teacher.",4.5,"helpful, great teacher"
"She\'s a nice lady but she\'s not the best teacher. She gets off track and kind of bounces around in her lessons. Each question on her tests count for a ridiculous amount of points. She also seems like one of those people who let things build up then will explode on you. If I had to do it over again, I wouldn\'t take her.",3.7,"nice, off track, bounces around, ridiculous points, explosive"
No Comments,4.1,NA
lodi dodi,4.1,NA
"The guy is smart but can\'t teach for his life. The math is EASY and the book is very good. So if your even decent at math then definitly take this course. Subjects include compounding interest, probability, election theory, etc.",2.4,"smart, can't teach, easy, good, decent at math, compounding interest, probability, election theory"
"Great teacher, sometimes hard to understsand. Loves teaching, extremely helpful if you go in his office hours and ask.",2.9,"Great teacher, hard to understand, loves teaching, extremely helpful"
"Nice professor but the exams are tricky. This class doesn\'t comprise of class notes, therefore you have to focus solely on the book (which is complex). She tries to help students boost their grade by adding an extra credit assignment. Hard class, I had to struggle to pass.",2.3,"Nice, tricky exams, complex book, extra credit, hard, struggle"
Good teacher,3.7,"Good, teacher"
Daniel is helpful and caring. He really takes pride in the accomplishments of his students. Just for the record - you spell definitely - um - d-e-f-i-n-i-t-e-l-y. Just because we\'re in the visual arts doesn\'t mean we have to be illiterate.,3.8,"helpful, caring, proud, attentive"
No Comments,3.5,NA
Makes you work but is very riveting at lecture.,2.9,"hardworking, engaging"
"Boring books, boring class, not enough student involvement. She talks for majority of class. Difficult quizes and expects a bit much. Avoid.",3.0,"Boring, not enough student involvement, talks for majority of class, difficult quizzes, expects a bit much, avoid"
I recommend anyone who has to take stats should make sure they take with her. she explains everything so well and makes sure everyone understands the material. very upbeat and refreshing which helps for a stats class- especially at night!,3.8,"recommend, explains well, upbeat, refreshing"
No Comments,4.8,NA
"there is no possible way to get an A in her class, and Im an honors student.",1.8,"difficult, challenging, unfair"
Great professor.. Have to study for the tests but she makes the class interesting.,4.1,"Great, interesting"
"I strongly recommend Dr. Giarratani; he is a master economist. He lectures from the book, but he does a fabulous job of explaining the material. He also puts his lecture slides online. The non-mandatory homework and readings are important for the tests. His tests are reasonable, and it is easy to do well if you understand the material.",3.8,"master economist, fabulous job, explaining, lecture slides online, non-mandatory homework, important, reasonable tests, easy to do well, understanding the material"
"DO NOT TAKE! She is the worst professor I\'ve ever had at RIC. Western Lit is a required Gen Ed course, and she gears it towards English Majors. Very rude, and does not care about the students at all. Requires you to buy about 14 novels, and you go through about one every week. Grading is based on her opinion of you. AWFUL!!",3.3,"worst professor, rude, uncaring, requires many novels, opinion-based grading, awful"
Great teacher! Really wants his students to get Anatomy! Just go to class and pay attention and do a little bit of studying before tests and you should be fine!!,4.0,"Great teacher, wants students to succeed, engaging, helpful, knowledgeable"
Everything you hear is absolutely TRUE. Very bad teacher and full of himself.,1.5,"bad, full of himself"
A qualified instructor who tries to get the most out of the students providing them with detailed feedback on assignments.,4.5,"qualified, instructor, detailed feedback"
"Hate science, he made me love it. Very interesting class.",4.3,"inspiring, interesting, engaging"
"Get ready for a hand cramp! Lynn is a great prof cause she knows her stuff, is clear, and organized but she doesn\'t post notes on UR courses or Web CT and will fly through the slides in class. There was so much material in this class, 19 chapters on the final and all comprehensive. Expectations for a 200 level class were a bit high.",3.2,"knowledgeable, clear, organized, fast-paced, high expectations"
No Comments,2.6,NA
