comments,star_rating,tags
"He is a really nice guy! If you try hard in his class and stay on top of the assignments he asks of you then you will seriously do well. Try to get on his good side, it pays off. He is a really smart guy and is very willing to help you out if you need. GO TO OFFICE HOURS! It makes him take you seriously and you learn a lot from his genius!",3.2,"friendly, helpful, knowledgeable, approachable, encouraging"
"If you take this class you will have a ton of work, she will kill you on papers. This is definately not a class to take if you have a lot on your plate. Great teacher and interesting lectures at times, but if you are a design major with a lot of work, you might want to think twice.",3.4,"strict, demanding, great teacher, interesting lectures"
"Great class, great professor. Her lectures are interesting and not too much work is required in the class, just study for test.",4.0,"Great professor, interesting lectures, not too much work, study for test"
"Really tough class. He is very hard to understand, and his lectures are really confusing. For some reason his example problems come out unnecessarily long and confusing. tough time keeping up. Mostly studied on my own. Quizzes and tests are pretty hard, although i question his grading because his answer key didn\'t make sense. CAUTION WHEN TAKING!!!",3.0,"tough, hard to understand, confusing, unnecessarily long, hard, questionable grading, caution"
"Professor Scott really knows her stuff. Her exams and assignments are challenging but fair. One of the better accounting profs. There\'s a class quiz, two case studies, midterm and final. Make sure you know how to write a proper case as it makes up for half of your mark on the exams. Recommend her but you\'ll have to do work to keep up.",3.9,"knowledgeable, challenging, fair, recommended, demanding"
He is not hard...come on!!! compare to other teachers....he test are easy...in addition to it you have homework which helps you increase your grade (easy points).....Also tells you what to study from the test.....trust me if you do your homework you will be allright....I had a B....,2.9,"easy, helpful, organized, encouraging"
excellent teacher. she knows what she is talking about and she doesn\'t make anyone feel dumb when they ask stupid questions.,3.7,"excellent, knowledgeable, respectful"
"She\'s funny as no other, but the feedback from her is negative. She has lots of things to teach, but she force feeds it down the throut in an unpleasant manner, exept when she relates the subject to mama\'s food",3.8,"funny, negative feedback, forceful, unpleasant, relates subject to food"
Definitely a good teacher.,4.2,good
"You either get it or you don\'t- basically the first grade you get it the grade you\'ll always get. I went to tutor after tutor and could not get more than a C+. You can\'t miss any classes for any reason, even one and she\'ll drop your particapation grade",2.4,"strict, unforgiving, unyielding, rigid"
"Jans is an excellent teacher! Just awesome. She is definitely organized. She wants class discussion, and that makes the class fun! You can correct your papers at the end of the semester in your portfolio to have a better grade. She is friendly and sincerly cares about student success. WORD OF CAUTION, MANDATORY ATTENDANCE AND DON\'T EVER BE LATE.",4.5,"excellent, awesome, organized, class discussion, fun, friendly, cares about student success, mandatory attendance, punctuality"
"Dr. Brown as she says, is a okay professor. She is not all that hard. READ YOUR BOOK because she lectures from it like a pastor gives a sermon from the bible. I didn\'t care for her cockiness and she only gives you an A if she likes you. All in all if you are up for her conceitedness she is alright, but I tell you the attitude is a challenge!!!!!!!!",3.8,"okay professor, not hard, READ YOUR BOOK, lectures from book, cockiness, gives A if she likes you, conceitedness, attitude is a challenge"
No Comments,4.8,NA
"Dr. Ochshorn is such a sweet lady. The class is based around 4 essays which are easy as long as you put in a little effort, then there are readings due every class with pop quizzes that are easy if you read (drops lowest quiz grade). Lectures can be a bit boring but, she always lets you out of class early. Sweet lady would recommend",4.1,"sweet, easy, boring, recommend"
he is literally the worst teacher i\'ve ever had... in my entire life.,2.3,"worst, teacher"
No Comments,4.0,NA
"Better study because there are 4 tests and one paper. That\'s it. That\'s the whole class. Lectures are pointless, she reads off the PowerPoint (which btw are bright blue in lime green writing. Hard to read) and I only went for attendance.",2.8,"boring, unengaging, unprepared, disorganized, unhelpful, uninteresting, monotonous"
"Dr. Burns may be unorganized, but she really tries to make the material interesting, and has a lot of unique knowledge about working class backgrounds. She is also very approachable and is interested in different student perspectives. The video choices of hers are also great.",2.6,"approachable, knowledgeable, interesting, unique, unorganized"
"There is a reason Grout is so loved on campus. He is a kind man with immense knowledge and passion for architecture and teaching. While he is one of the easiest History of Arch professors, students are happier and generally more interested in learning with him than in other classes. A wonderful man who every teacher should aspire to emulate.",4.6,"kind, knowledgeable, passionate, easy-going, beloved, wonderful"
"He is pretty funny but can be hard to understand due to his accent (he\'s Costa Rican). I think the biggest problem I had was that we would learn the material and have homework, then start learning the next topic, then have the test on the previous topic a week or two into the second one. It\'s more of the course\'s fault than his",4.2,"funny, hard to understand, accent, problem with course structure"
"The tests are long and include anything he may have mentioned in class and from the reading. In addition, each question has 6 to 9 choices. However, if sufficient notes are taken, this class is not hard at all. Fall asleep or miss a lecture and a few questions on the test are not answerable.",4.1,"long tests, thorough, detailed, challenging, comprehensive, requires notes, important details, difficult if not attentive"
She grades tough. I had another teach re grade papers and the grades where very different.,3.4,"tough, grading, different"
"Great professor who forces certain things to be memorized, all of which are actually useful. He also tests over the material in a clear and straightforward manner. His review sessions are not a waste of time-he actually cares that you learn the material.",3.9,"Great professor, forces memorization, useful material, clear testing, straightforward, cares about learning."
"Passionate guy, loves teaching Spanish, has been at the burg for three decades. As long as you put in the work he will be there to help you do well",4.7,"Passionate, loves teaching, experienced, supportive"
"Terrible. Just god awful. I have always understood math but this man just ruined it for me. ""Quizzes"" are huge and don\'t even go along with the homework.. No matter what, avoid this teacher. He\'s extremely rude and talks down to his students. Overall just a mean guy",2.2,"Terrible, god awful, ruined, quizzes, huge, avoid, rude, talks down, mean."
Avoid at all costs! His lectures consist of him reading from essays he probably wrote 20 years ago. There is little to no direction for assignments. There was no proper syllabus. You are given three thick reading kits and left to decide what to read on your own. This is a prof who should\'ve retired ten years ago.,3.8,"boring, unorganized, outdated, unhelpful, retiredNA"
Prof. Young is awesome! He really cares about math and his students. He offers extra credit on canvas so be sure to do that for some gimme points. Be sure to do the homework each week and his tests aren\'t really that difficult as long as you practice. Young makes math fun and is very funny! You will definitely enjoy his class.,4.6,"awesome, cares, extra credit, gimme points, homework, tests, practice, fun, funny, enjoy"
Good prof. Read the text and do practice questions and you will be fine.,3.8,"Good, knowledgeable, helpful"
"The tests are ridiculous! All questions are out of the book and over stuff that she didn\'t cover in class. It\'s good to go to class, though, because the in class points add up and can help make up for points lost on tests.",2.4,"ridiculous, out of the book, didn't cover, in class points, lost points"
Kinda boring with all his powerpoints. He does know his stuff very well. His test are kinda hard and the project is just annoying.,3.0,"boring, knowledgeable, hard tests, annoying project"
She\'s a great teacher and keeps the subject matter interesting!,2.9,"great, teacher, interesting"
Very good,4.4,NA
"Tip: Write down EVERYTHING she says, except for those topics that she repeats over and over (just put a star beside it). I know its a little geeky, but you probably should reread your notes and rewrite them to fully understand. HARD MARKER! You\'ll be sucessful if you agree wuth her.",3.1,"HARD MARKER, SUCCESSFUL, DETAILED, THOROUGH, REPEATS, REWRITE, UNDERSTAND"
awesome teacher and is fun. knows his stuff. lots of work though.,5.0,"awesome, fun, knowledgeable, lots of work"
"satterwhile was an extremely easy professor...although he was rather boring, you can do things to keep yourself entertained in his monotonous lectures...the class is so easy, as is the material..i took him as a junior in hs, and i had As both times.",4.2,"easy professor, boring, monotonous lectures, easy class, easy material, As grade"
"One of the best at HLS. It is Con Law, so it ain\'t easy, but he does a great job of explaining difficult and complex topics. Not the most famous Con Law prof at HLS, but far more engaged in teaching than Tribe. Take this for a solid base, then Tribe for Advanced Con Law.",4.4,"engaging, knowledgeable, excellent explainer, dedicated"
"I did not enjoy her really bizarre book choices at all. A ton of work to do for her class and way too much reading to do outside of class. Also, if you\'re shy, be weary because she really wants a lot of class participation",3.5,"bizarre, ton of work, too much reading, shy, class participation"
if you wanna learn she will teach you,2.5,NA
"very nice guy...weird at times but funny in a corny way. He lets you revise all your papers, so you basically get re-do\'s which will boost your grade. he is a very good teacher.",4.8,"friendly, funny, accommodating, good teacher"
"he is a little boring teaches straight from his textbook. Only paper, midterm and final. Just show up and pay attention and it\'s fine.",1.6,"boring, textbook-based, straightforward, fine"
"Take as much notes as possible. His tests are a bit difficult, but if you study your notes you can actually do good!!!",4.1,"knowledgeable, challenging, helpful"
Literally couldn\'t win w/this teacher. Essay Q\'s-answered them &included pg #\'s either I really suck at essay questions or he just hates me but I got 20 out of 75 points my heart sank. Research activity-combined part 2 with part3 because they were the same & he didn\'t give me the points for part2 because according to him I didn\'t complete it. Boo!,3.9,"difficult, unfair, unhelpful, inconsistent"
this is the worst prof i have taken both classes i took with her were difficult she is as far as i am concern an incompetent teaher. she never followed the book which was confusing she made it even worst. Please Please PLEASE DO NOT TAKE HER PLEASE,2.3,"worst, difficult, incompetent, confusing, Please do not take her"
"So knowledgeable and so kind, an amazing lecturer. However, a lot of what her lectures cover in CIN105 (Intro to Cinema Studies) is exactly what is covered in the readings.",3.7,"knowledgeable, kind, amazing, lecturer, NA"
Be prepared to read over 100 pages a week along with all of your other classes. Also be prepared to write very detailed essays. Don\'t think you\'re gonna get by with anything to basic. This is a 2000 class so the fact that she requires such detailed writing is kind of ridiculous. The difficulty of this class rivals many of my upper division courses.,2.9,"rigorous, demanding, detailed, challenging"
"Good professor, there to help, clear and fair.",4.1,"Good, helpful, clear, fair"
I was not intending to take this class at first but kojo is one of the most influential professors at john jay. He loves anthropology. You watch alot of video\'s and movies. You write 2 papers he substitues for tests & a final paper which is 7-10 pages. Just show up and make sure he gets to know you his memory isnt the best.,2.9,"influential, passionate, loves anthropology, uses videos, uses movies, substitutes tests, final paper, 7-10 pages, personal connection"
"Worst teacher in the entire planet. You will not learn anything about self defense. He will keep pushing his business on students and will gladly fail you for no reason at all. This teacher will be more than happy to kill your GPA. If you come late once , he will close the door on you then it is an automatic C. Worst Worst teacher ever.",4.2,"worst, pushy, fail students, kill GPA, strict"
"ok professor, not all of us are willing to dedicated our life to history. Hard test, boring lecture, tend to get loud. Just try to avoid if you care for your GPA",2.7,"ok, not willing, dedicated, hard, boring, loud, avoid, GPA"
She is a pretty good professor. She is very helpful and cancels class A LOT!!! When she does have class you mostly sit around and talk because she is very laid back.,4.5,"helpful, laid back, cancels class"
"has little respect for students, he speaks down to all of us. Some of us are his same age! He also refuses to go over the material in a step-by-step manner, he assumes we all know what he is doing.",3.4,"disrespectful, condescending, unhelpful, assuming"
"He provides you with great, practical information for teaching strategies. He is fun, articulate and knowledgeable. The classes require quite a bit of work and the mid-term and final are tough.",4.8,"knowledgeable, fun, articulate, practical, tough, requires work"
"Professor Unno is a top-quality educator. His passion for the subject is apparent in the way through which he presents the material. Incredibly knowledgeable and entertaining. I do recommend that you keep up with the reading, but if you get a little behind Professor Unno will cover the material thoroughly in class. Highly recommended!",4.3,"passionate, knowledgeable, entertaining, thorough, recommended"
very good teacher for beginning algebra. very helpful and encourageing. i was well prepared for intermediate level.,4.9,"helpful, encouraging, well-prepared"
"Make sure to learn NPV, PV, and FV early on in class. Understand these three key concepts and how they work. If you do, then it\'ll be less hard to understand the course later on. Be careful if you\'re taking this class with 104, 106, or any Jasso class. If you do, work HARD. I like Chung, he knows his stuff, which is why he\'s not easy.",3.2,"knowledgeable, challenging, demanding"
"I had him for History of Comm and he was so knowledgeable. His essays are really particular, but as long as you follow directions you\'ll get a good grade. What he talks about in lectures is good info for his essays. Overall a fairly interesting class.",3.0,"knowledgeable, particular, good info, interesting"
"By far the best teacher I have ever had. Without a doubt. He has taught me more in 2 courses than the rest of my college experience combined. The people who give him a bad rap never invested enough in their learning to understand him in the first place. The only teacher who won\'t waste your time, but he expects that you want to learn.",2.9,"best teacher, taught a lot, high expectations, efficient, values learning"
"Dr.rose is awesome,lectures really need to be recorded goes fast,also give lecture notes,but need to study every day and attendance is a must!!i studied alot, only earned a B.",3.7,"awesome, fast-paced, lecture notes, must attend, studious"
Professor Griffin is a fantastic English teacher. She is very caring and yes she is a tough grader but she literally GIVES YOU STEP BY STEP instructions on what she is requiring from you. The class is difficult if you procrastinate and do not stay on top of your game . I am taking her for my English 1302,3.0,"fantastic, caring, tough grader, step by step instructions, difficult, proactive"
"did not understand well the class because of the language, but what he talked in class was not hard. the test is not difficult if u do homework even for international students",4.3,NA
"Best math teacher I have ever had. He taught math is a way I could understand and always available for help. Had office hours before class, I would stop in every morning to ask questions either on homework or take home quizzes. Helps you on quizzes or offers you to redo tests for credit. Builds relationships with students, funny and is awesome.",4.3,"Best, understanding, available, helpful, office hours, questions, quizzes, redo tests, credit, relationships, funny, awesome"
he is a schmuck/very unhelpful..he knows what he is doing but very negative and wants to scare EVERYone out of the graphic design program!,3.3,"negative, unhelpful, knowledgeable, scaremonger"
"Yeah, I agree with what the previous student posted on Manatu. You do NOT want to get on her bad side. Do all 3 speeches required for the semester (Mini Intro, Informative & Persuasive speeches), ace the Mid-Term & Final & you\'ll be alright. Oh yeah, do give her feedback because she expects it. She\'ll go nuts if no one respond back with feedback.",4.0,"strict, demanding, expects feedback, passionate"
"didn\'t appreciate his jokes, so annoying. Definitely didn\'t like his material either, was counting down the days til new prof. Definitely knew his material though and was clear.",3.5,"annoying, didn't like material, clear"
"This guy is impossible to understand online. He gives more info than what is needed. He could get to the point but dosn\'t. Don\'t take this class unless you want to work 10hrs a week on it. Every class i have taken is easier than this one, far easier.",3.5,"difficult, verbose, time-consuming, challenging"
"In her probability and statistics class, she does not explain things well at all. She did not show us how to use statcrunch bc ""we can\'t use it on tests"" (it was made for online hw!) So online hw takes HOURS. She does not drop lowest grade or provide extra credit. So if you don\'t understand her complex teaching, you are screwed.",4.5,"unhelpful, unorganized, unapproachable, rigid"
"Dr. Grover is one of Castleton\'s best teachers. He is interesting and real. His class is not easy, but if you show up and take notes you should be okay. He makes learning fun! He is very intelligent. If you get the chance take his class you wont regret it.",3.4,"#interesting, #real, #challenging, #fun, #intelligent"
No Comments,2.0,NA
"She likes to make you feel small and like you have no value. I was thinking about seeking therapy after her course, but I realized she just gets her jollies from making others feel bad. I guess she is on a power trip...maybe at home she beats her husband",3.4,"rude, belittling, power trip, disrespectful, unprofessional"
Every nerd who says this is college blah blah blah...We\'re talking about the teacher everyone knows college is hard so stick to the point. Wolfe isn\'t the best.,2.9,NA
If you will take this class you will feel as you are in the militery.,3.5,"military, strict, disciplined"
She is not a good teacher at all and has a bad attitude!,2.1,"bad attitude, not good teacher"
I am an older student who takes her classes seriously and this was the worst class I have ever taken. Do not take unless last resort! Very hard and confusing! Barely keeping afloat!,2.9,"worst class, very hard, confusing, barely keeping afloat"
"Very friendly and helpful prof. I enjoyed the class, even if my own lack of effort put me behind at times. Class was always a lot of fun, and we usually managed to learn some things too.",4.6,"friendly, helpful, enjoyed, fun, learn"
A very intresting class didnt know what to expect. He is a very cool teacher is style of teaching is like no other teacher. Hey makes you do pretty fun activities. You dont have test but must do the homework.,4.4,"interesting, cool teacher, unique teaching style, fun activities, no tests, homework"
No Comments,3.9,NA
LOVE THIS MAN. HE\'S A LUNATIC AND ITS AWESOME. I STOP BY AND SIT IN HIS CLASS JUST FOR FUN. YOU THE MAN CRITELLI.,4.6,"energetic, passionate, engaging"
I love Mrs. Hampel! She is very helpful and is willing to do anything for you! She goes through the problems step by step and gives you easy ways to solve them. She really wants all of her students to do well! I definitely recommend her!!,4.4,"helpful, willing to help, thorough, supportive, encouraging, recommend"
No Comments,4.1,NA
"My favorite Prof at BCC - tk him for Comp 1 & 2. If you don\'t get an A, you\'re lazy o\'t do all the work. If you don\'t get a B, you probably don\'t belong in college. Prof OB made learning easynd fun. I have no pblem writing research papers in all my classes. Thanks Prof OB.",4.5,"favorite, knowledgeable, motivating, high expectations, engaging, easy to learn from, fun"
he will waste your time or lower your GPA. avoid this teacher. do not take..,2.7,"avoid, waste time, lower GPA"
Great teacher. Absolutely one of the best teachers I have ever had. He attempts to make things creative and challenging while also making sure we are learning.,4.4,"Great teacher, best teacher, creative, challenging, learning"
No Comments,4.4,NA
"If you can get to him on a good day he can be kind and helpful, but on a bad day he is rather condescending and makes you feel like a complete idiot. He makes really weird and boarding on inappropriate jokes. His tests are really tough and there is never enough time for examples in class. He is also a very slow grader when it comes to lab reports.",3.8,"kind, helpful, condescending, inappropriate jokes, tough tests, not enough time, slow grader"
One of the most well-taught classes I\'ve taken. It isn\'t a \'bird course\' but his lectures are so interesting you are guaranteed a good mark if you show up and pay attention.,4.8,"well-taught, interesting, good mark, attentive"
"Not a fan of American Literature, however, now a fan of Professor Mills. Excellent teacher.",4.8,"Excellent, fan of Professor Mills"
No Comments,3.8,NA
"Worst professor I\'ve ever had. Ridiculous amount of expected reading, unclear directions for every assignment and very harsh grading. He\'s a nice guy, but he does meet you at your level. He acts as if everyone has read the texts as much as he has. He just read off a piece of paper and didn\'t care if you were learning or not. I learned nothing.",4.2,"worst, unclear directions, harsh grading, nice guy, does not meet at level, does not care about learning, learned nothing"
"Very interesting class! Very well done with some fun humor thrown in. If you love to read and can read fast, this is certainly a class you\'ll enjoy. Even if you can\'t get to the reading on a particular week, sparknotes and whatever else will suffice. Very fun!",3.7,"interesting, well done, fun humor, enjoyable, fun"
I recommend another baking instructor...Alison bakes like Lynn Mattie and teaches Dining Room Service like Beth Sonnier!,4.6,NA
Grades very unfairly,2.4,"unfair, grading"
An icon in his field. Personable with excellent taste,2.8,"personable, excellent taste, icon"
You can go never go to this class a day in your life and you\'ll be just the same. she uses my mathlab which i found to be very annoying. i spent 44 hours on homework in the semester which only accounts for 10% of your overall grade. i spent another 11 hours on quizzes which are 20% of your grade so unless you have a ton of time i wouldnt take her.,3.0,"annoying, time-consuming, not valuable"
"Online Class. Read assignments and do work and you should do fine in this class. Not an ""easy"" A, but if you put in the time and do the assignments it is.",3.3,"Online Class, assignments, work, fine, time, NA"
"Mr. Thielen was an excellent teacher. The subject matter was not to difficult. He made coming to class a joy. He is very charismatic, and you can tell he enjoys what his work.",4.8,"excellent, joy, charismatic, enjoys his work"
"Despite the fact that his class is pretty easy, it\'s all really neat stuff you learn. This class is definitely worthwhile.",4.3,"easy, neat, worthwhile"
"Seriously, GO TO CLASS. If you don\'t your screwed. Do EXACTLY what he says and you will get an A. I have no idea how people can not get atleast a B. He practically gives you the answers.... Funny, enjoyable, dont care for people that dont come to class, gives attendence 2 times a class period.",2.4,"strict, helpful, engaging, funny, no-nonsense"
Professor Gregg is my favorite teacher at citrus so far. She is really passionate about what she teaches and will make you feel the same way. We didnt use the book alot the tests were easy if you paid attention and STUDY YOUR NOTES cause the questions are directly from them. I wish she could teach all my classes!! take her class!!,4.7,"passionate, favorite teacher, easy tests, attentive, wish she could teach all my classes"
The best professor I have ever had! Recommend that anybody take a class with her if possible!!!,4.8,"best professor, recommend, anybody, class"
"if you are a full time student, good luck because this prof gives a ton of work as if this is the only class we are taking, asks for too much detail, and VERY picky with assignments and writing. if you can, save yourself and avoid it! also many students complained about this prof outside this website so, that should def be a sign!",2.5,"picky, demanding, excessive workload, avoid"
Very rude. If he doesnt like you you\'re better off not asking anything. Good luck with this stand up guy lol,4.0,"rude, stand up guy"
Very understanding,4.3,understanding
Horrible prof. I don\'t agree with earlier comments that if you attend you will do well. I have only missed one class and I am always lost. The tests are ridiculous. They have almost nothing to do with lecture and require you to remember tiny statistics out of the book. I would never take this prof again!,2.3,"Horrible, lost, ridiculous, tiny statistics, never take again"
"Thought he was great, will take his class anytime. Very helpful if you know why you are in the class. I was unsure of him at first but if you show commitment, he works with you. Takes time to answer your qusetions if don\'t understand. Also gives extra credit. Got an A.",2.0,"great, helpful, committed, works with you, answers questions, extra credit, A"
"Professor Hardesty is a really easy professor. She is easy to understand, she doesn\'t require you to get a textbook, and she cracks some pretty funny jokes. I took this class as a Gened, and now I think sociology is great.",4.2,"easy, easy to understand, funny, great"
such an easy course if your at least somewhat smart,4.5,"easy, smart"
He\'s awesome. One of the best prof\'s i\'ve had thus far. Made one REALLY DRY COURSE...one of the most interesting i\'ve taken. GO TO LECTURE AND YOU DON\'T NEED TO READ!!!,4.8,"awesome, best, interesting, engaging"
"He was sorta monotone and boring. Pretty easy class though, only 4 real grades, 3 exams and a paper. watch movies in class then listen to him lecture",2.6,"monotone, boring, easy class, exams, paper, watch movies, lecture"
She is not a bad teacher but she does things that really annoy the students.She is that teacher who wants to keep you until the last second of class and loves to hear herself talk. She takes about a month to grade anything.She wants to give out all these assignments and try to grade tough but can\'t even grade them within a decent amount of time.,3.8,"annoying, talkative, slow grader, overwhelming"
Ramin is amazing! Extremely interesting lectures. Really knows his stuff. Enthusiastic about the subject. Best CS class I have taken. You really learn a lot about CS rather than just programming.,3.5,"amazing, interesting, knowledgeable, enthusiastic, best, learn a lot"
"the guy just likes to hear himself talk...doesn\'t teach or lecture, just rambles",3.7,"rambles, likes to hear himself talk"
"omg, this guy has no clue what he is talking about, and is boring as hell.",2.1,NA
"took both of his gangs classes. would love to take more. he\'s funny, easy, love his classes. must take this professor.",4.7,"funny, easy, love, must take"
"Don\'t like her much. Picks her favorites and sticks with them. Such a young teacher, but acts like she\'s 87 years old.",4.4,"unfavorable, favorites, young, old"
"If you want easy A, she\'s not an option. but she\'s really an enthusiastic teacher and she knows what she\'s doing. There are a lot of homework and you\'re expected to turn them in but they\'re really helpful. She\'s quite generous in giving grades too and there are many extra credit opportunities!",3.4,"enthusiastic, knowledgeable, generous, helpful"
Never slept better in my life!,3.6,NA
He has you discover the chemistry. This has you understand why the rules are the way the rules are and understand why things work the way they do.,3.0,"discover, chemistry, rules, understand, work"
"This class seems super cool but it is quite boring at times. It focuses on the history of art but he\'s a cool guy. He\'s a bit full of himself, but a good professor. Class is based on 10 activities you do from watching a video in class, 2 tests, 1 final, and 3 critical reviews on movies/plays/or galleries. There is extra credit, take the class!!",4.4,"cool, boring, history of art, cool guy, full of himself, good professor, activities, video, tests, final, critical reviews, extra credit, recommended"
She is old-fashioned in her approach to teaching the subject matter. She is definitely not a political scientist and is probably best suited for a different discipline altogether. I found her courses to be poor preparation for graduate school.,3.5,"old-fashioned, not a political scientist, poor preparation for graduate school"
Prof. Adams is compassionate and understanding. She gives extra credit to help boost your grade and is concerned about each of her students. She goes out of her way to make sure you succeed. She\'s also very personable and adventurous. She has a sense of humor and makes the effort to develop a relationship with her students.,4.7,"compassionate, understanding, extra credit, concerned, succeed, personable, adventurous, sense of humor, relationship"
"HE is one of the most BORING instructors I\'ve ever had. He just reads the slides and you have to sit for 3 hours and listen. You have to study on your own , he doesn\'t help much.",3.0,"BORING, NA, NA, NA, NA"
"She\'s an extremely sweet women, but does not know how to direct students on learning to draw better without confusing them. Several times when an assignment was given, people would do it wrong and have to redo it for the next class.",2.3,"sweet, confusing, redo, NA"
"Best psychology prof that BU has by far!! I enjoyed going to her classes and listening to her stories. Her tests are fairly easy if you study enough. Gives bonus marks to help boost your mark. She also gives out test reviews, and make sure you go to class and know what information will be emphasized on for the tests!",4.5,"Best, enjoyed, easy tests, bonus marks, test reviews, emphasizes information, engaging"
No Comments,4.0,NA
"Ugh - very unclear about what she ""actually"" wants... would rather have students unknowingly quote stuff directly from the book than try to understand it/put it in their own words... tests are unclear... not very understanding of circumstances beyond your control... normally like psych but very disinterested with this class/teacher... shame.",3.5,"unclear, disinterested, unhelpful, unapproachable, indifferent"
"She\'s deffinatly my favorite ISOM professor. She gets students engaged in class and connects with you one-on-one. Available for help and if you don\'t understand something, ask and she\'ll clear things up and bring it to a level thats relatable to you. You have to work for a good grade. Loved the class though.",3.9,"engaging, connects with students, available for help, relatable, high expectations, loved the class"
"The lecture exams cover at least 3 chapters at a time. The labs are pretty easy and straight forward. He is helpful, but wants you to think for yourself.Do the homework! Ask questions. You can call him, email, or even stop by his office. He will help if you ask for it. It\'s a tough subject. Practice the math until you have it down.",4.2,"helpful, wants you to think for yourself, tough subject, practice, accessible"
"A great man, very funny, but he does not care about political correctness, which makes for interesting classes. Will assume that all students of Asian descent are/speak Chinese. Very wise, knows EXTENSIVELY what he is talking about. Homework is intense, and necessary. Papers take a LONG time to do. Overall, a great professor.",4.3,"great man, very funny, interesting classes, not politically correct, wise, extensive knowledge, intense homework, necessary, long papers, great professor"
great man. witty and intelligent professor. really makes you think. highly recommended.,4.7,"great, witty, intelligent, makes you think, highly recommended"
I loved taking this class from Linda. She is great! She was very understanding about everything. I turned in a few assignments late and she didn\'t mark me down for it. All she really cares is that it is completed and that we did out best. There are a lot of papers but she is willing to help you and accommodate.,4.1,"loved, great, understanding, accommodating, caring"
"Iftode is a good teacher as long as you have some sort of background in genetics. If you have a solid background, I would recommend taking this class. If not, go elsewhere. Her blackboard is confusing and due dates are never really clear. She is really nice and when you ask her for help she is very helpful.",2.1,"good teacher, genetics background, recommend, confusing blackboard, unclear due dates, nice, helpful"
"Salvo is the best, if you played band in high school, you really need to in college. Band with him is so fun!",5.0,"best, fun"
"She is a very nice professor as long as you have good classroom etiquette. A lot of information is covered; you must read and study well. Expectations are clear and she will help you if you asked. There are two 10 page papers, the second one is fun\xe2\x80\xa6you create your own short mystery novel.",3.2,"nice, clear expectations, helpful, informative, engaging"
"Ms. E was truly one of my favorite professors of all time. She really was able to make me think out of the box and fill my brain with knowledge about things that are never really spoken about. As long as you do all your writing assignments every night, which will be assigned every single night, you will pass the class without any problems!",4.2,"favorite, make me think, out of the box, knowledge, writing assignments, pass without any problems"
Great class!!! I made a B but i could have made an A if i would have put forth a little more effort!! Shes fun!,4.0,"Great, fun, NA"
Attend her class or you won\'t know what you\'re doing. The notes she posted online (posted a day before the exam at that matter) does nothing to assist your studies. She does not explain her answers through her notes so you have to be in class that day to understand anything that is going on. Also very confusing during office hour.,2.6,"strict, unhelpful, confusing"
"If seeking a compassionate professor, you have found one with Baylard. Clearly take an interest in student welfare. Easy to access outside of class and helps polish writing skills.",4.5,"compassionate, interest in student welfare, accessible, helps polish writing skills"
I did not get the grade i wanted and he is difficult. But he knows what he is talking about. Very smart man. To get an A in the class you HAVE to keep up with readings. Does give study guides though which are some what helpful,3.9,"difficult, smart, knowledgeable, requires readings, provides study guides"
"Meany is the best! FYW 101 is difficult but worth it. If you work hard you will earn the grade you deserve, analysis is very important and he helps you learn to dig deeper in reading and writing to a level you never thought was possible. Best class if you want to learn, but if you are looking for an easy A snooze course this isn\'t it.",3.5,"best, difficult, worth it, work hard, analysis, helps you learn, dig deeper, best class, learn"
"Easy teacher and very helpful. He gives you points for attendance along with point for group discussions, which occur pretty much every class meeting. His office is alwayas open if you need to speak with.",4.4,"Easy, helpful, open office hours, attendance points, group discussions"
"He is a great professor. Willing to challenge conventional means of teaching and he is extremely brilliant. Granted, he demands you know a bit more than you should coming into the class, but it is a 3000 level course after all. Very lenient and enjoys teaching. He constantly makes you realize that you are capable of my more. Great class overall.",3.8,"great professor, challenging, brilliant, demanding, lenient, enjoys teaching, empowering"
"One of the best profs. Really expects a lot out of the students and is stingy on grading, but you will come out of the class feeling as if you really learned something.",4.7,"demanding, knowledgeable, effective"
Ethics is a good class to take if you need an easy humanities credit. I thought my papers sucked but I guess in ethics your opinion could be right so he gives you the A. My midterm I thought I bombed but because I rebuttled some of the questions I got the A too. What a good teacher!,3.9,"easy, opinionated, good teacher"
"hard class, busted my balls all semester",3.0,"hardworking, demanding"
Very Easy Class makes it fun,2.7,"Easy, fun"
She is my favorite accounting professor at UNLV!,4.0,"favorite, accounting professor, UNLV"
You. Must. Read. The. Assigned. Reading. You must. Otherwise the tests will be more difficult than they have to be and you won\'t understand his lectures as easily. He will also try and scare you out of his class in the beginning but don\'t be fooled. Only if you are willing to attend should you take this class. Excellent teacher.,4.1,"strict, demanding, knowledgeable, excellent"
"I wonder if Vol State monitors instructors\' teaching methods. Five points off for each mistake--one mistake and you go from an A to a C. If you don\'t have all the documents turned in, you get a Zero. If you MUST take her class, read the syllabus every week, and take every opportunity for extra credit--you\'ll need it.",3.6,"strict, harsh, unforgiving, high expectations, detailed syllabus, extra credit opportunities"
"If you ask a question in class there is a big chance he will condescend to you in front of everyone, and you will never ask another question again. You go through the homework and feel like you will do well just to bomb tests. Part of why the tests are so awful is because he doesn\'t provide any formulas or constants unlike every other professor.",2.3,"condescending, unhelpful, discouraging, unprepared"
