comments,star_rating,tags
No Comments,3.1,NA
Ms. Bittenbender would be far better suited teaching at a junior high school. Easiest A I\'ve ever earned. She is very opinionated and her teachings are definitely biased.,2.7,"opinionated, biased, NA"
"So many problems: 1)doesnt know how to ""teach"". 2) Cant hear the student asking questions. 3) Takes whole class to do 1 problem. 4) FORCES us to solve the LONG and HARD way. If not done like how he done it, minus 10. I took Phys soph High school and i have 3.6 GPA, so no im not stupid. His class is just horrible. ACC needs to fire him, IMMEDIATELY.",1.7,"unprofessional, inconsiderate, inefficient, rigid, harsh, ineffective, dismissive"
This man is a genius. I have the utmost respect for him. There are many very smart professors at Gburg but this man blows them away. Its a very hard class but he\'s a fair grader. He also takes the time to answer any of your questions anytime.Niiro Rocks!,3.0,"genius, utmost respect, smart, blows them away, hard class, fair grader, answers questions, Niiro Rocks"
"One of the BEST professors & truly an EDUCATOR. He makes your standards of other prof\'s go higher! He cares for your learning & success. Intelligent, funny, approachable, and he makes you THINK. Not for lazy people obviously, welcome to University! He\'s one of those prof\'s that changes people lives for the better! TAKE HIS COURSES!",4.5,"BEST, EDUCATOR, cares, learning, success, Intelligent, funny, approachable, THINK, University, changes lives, TAKE HIS COURSES"
Her class was simple. So simple it was completely boring. Everything is common sense and nothing deeper. If you want a simple class that is uninspiring then it might work for you. I did appreciate the 6 absences policy.,4.5,"simple, boring, common sense, uninspiring, appreciated, absences policy"
Not for slackers. Gives you all the information that you need and expects you to learn it. One of the craziest senses of humor on the faculty. Take his class but be prepared to pull your weight.,2.9,"strict, knowledgeable, humorous, demanding"
"I enjoy Genetics but it is not my most natural subject. I read the book for every chapter covered in this class, and to be frank, the textbook was rather useless for the majority of the chapters. Her lectures derive directly from the textbook with no explanation provided. While she is rather approachable she simply cannot answer questions, it se",2.6,"approachable, cannot answer questions"
Professor Jerolmack is hands down one of the best professors at Hunter! Take his class you won\'t regret it!!,4.8,"best professor, hands down, highly recommend"
"He is a nice guy. Not the best class. I wouldn\'t recommend the class but if you do the readings, study and pay attention you will be okay. Grades hard on the papers.",3.5,"nice, recommend, study, pay attention, grades hard"
"so easy. just do the work. even if u mess up on tests, she will drop the bad answers. great prof.",4.8,"easy, great prof"
"Dr. Ruckh is that one crazy college professor that everyone hears about, but no one seems to find. You\'ll find that it won\'t be easy; the assignments are very ambiguous, but if you talk with him and honestly try in this class, the results are extremely rewarding. Truly deserves to be called a teacher.",3.6,"crazy, ambiguous, rewarding, teacher"
"Awesome teacher, great personality! I can\'t reccomend him enough!",5.0,"awesome, great personality, recommend"
Thanks April !!,4.7,NA
Shes always willing to explain what shes talking about,4.4,"willing, explain"
"He is great! Record lectures will help and everything you need to know are in the lecture notes. Material can be very though, but if you pay attention and study hard, you can earn an A! It\'s possible. I did it, and you can too! He is an awesome teacher and very entertaining at times. I enjoyed and learned a lot from his class!",3.7,"great, helpful, knowledgeable, challenging, A-worthy, awesome, entertaining, enjoyed, learned"
"No tests, a few readings and a final project. Hilarious guy, would take again if I could, MUST TAKE",5.0,"funny, must take"
No Comments,4.7,NA
"He was the hardest professor I ever had at U of L, but he knew this topic and clearly conveyed it. I made an A with him and I was not an A student during law school. I\'ve heard he was really hard for con law, and I also heard you learn it.",3.5,"hardworking, knowledgeable, effective"
"The workload is a ton. Usually three assignments (which take me a few hours each) per week. On test weeks you have all of those plus an essay test. I don\'t even know how many days worth of hours I spent preparing for the tests. If you\'re up for a difficult course, go for it! However, if you have a pretty bulky schedule I would not recommend it.",3.1,"difficult, heavy workload, time-consuming, challenging"
Fun and knowledgable person. Taught the easiest ways to do Binary numbers and made circuit schematics look like cake while others won\'t know squat. The only downside is the time of the class and he makes you stay up til 9:45 in the evening.,4.5,"Fun, knowledgeable, easy ways, circuit schematics, downside, time of the class, makes you stay up late"
"Her grading system is rediculous. Homework and quizzes count double what tests count and if you do bad on a homework assignment you can have your grade drop a lot. iDid bad on one homework assignment, took me from an A to a low C. Nice person and even a decent teacher, but terrible grading system. Avoid her!",2.2,"strict, unreasonable, unfair, avoidable"
"Mr. Filson is a very kind and understanding professor. It is not the easiest class, but if you work hard to understand what he is saying, you will get a good grade. Before the tests, he gives answers to the study guide, which really helps understand what will be on the test. I would love to take another one of his classes and highly recommend him!",4.5,"kind, understanding, hardworking, helpful, recommend"
"Dr. Zeigler obviously loves teaching and talking about science, and she does so very well. She engages students in the lectures, but still stays on topic. Best science teacher I\'ve ever had.",4.3,"passionate, engaging, knowledgeable, best"
"Hes a very intelligent man and he knows his stuff. He will push you but as long as you stick with it then you will pass. The way he teaches will prepare you for graduate school. Make sure you do your best and dont procrastinate. Remember, your degree is no free ride. Dont take anything he assigns for granted and you will be ok.",2.8,"intelligent, knowledgeable, pushes students, prepares for graduate school, high expectations, emphasizes hard work, no free ride, assignments are important"
Awesome. I actually enjoyed going to class. I\'ll miss her!,4.7,"Awesome, enjoyed, miss her"
"I love JC. It\'s obvious that he loves what he does and is always really excited about it. I know sometimes it seems that he wants to implement his ideas on the students, but he really does know what he\'s talking about. He really wants his students to do well and he\'s always there fore support and guidance. I find him hilarious... he does too.",2.6,"passionate, knowledgeable, supportive, enthusiastic, humorous"
"This class is pretty challenging. Consists of 1 group project completed in class, 2 tests, and many homework assignments. Chen is a great professor but the topic is hard to grasp. You must put effort and time in this class to do well. Show up to class, read chapters, and ask questions and you should do okay. Confusing class but it is manageable.",3.9,"challenging, great professor, hard to grasp, effort, time, confusing, manageable"
"DEFINITELY AN EYE OPENER, NEED TO BE OPEN MINDED. HIGHLY RECOMMEND TO TAKE HIS CLASS. HE LOVES TO HEAR STUDENTS THOUGHTS.",4.0,"eye opener, open minded, highly recommend, loves to hear students thoughts"
Unrealistic!! Avoid him!! He is so struck on himself that he does not lecture on important material. He likes hearing himself talk. He is interesting but a joke too.,3.5,"Unrealistic, struck on himself, does not lecture on important material, likes hearing himself talk, interesting, joke"
She\'s terrible! English is my best subject. Sh etried to destroy that. She was more concerned about you writing about HER view points than your own.,3.0,"terrible, destroy, concerned"
"In this class, you take tons of notes each time. A recorder or a laptop will be very helpful.",4.2,NA
"Although you learn a lot in his course, there is just way to much music to memorize for his listening exams. He expects you to know a great deal about music coming into the class, which not only means being able to read music, but also to be able to easily explain synphonies, string quartets,operas,",3.5,"demanding, knowledgeable, challenging, overwhelming"
"Haque is an exceptional professor. His communication is shaky at times, but you\'ll get used to it. Test questions are very similar to the homework. He gives a couple good examples in lecture, but usually gets rushed toward the end of class. If you pay attention in class and do the homework it\'s not too bad.",3.5,"exceptional, shaky communication, similar test questions, good examples, rushed end of class, not too bad"
This is not an easy class. One should not expect to walk in and ace it. You will never use a textbook in his class which is nice. Instead you use 5 small-large books. The class is a study of philosophical ideas and how they can be applied to morality in daily life. Your grade is mostly comprised of two papers and 2 tests. Tests = easy. Papers = not,4.1,"challenging, engaging, philosophical, applied, tests, papers"
Read your book and teach yourself. He\'s a great teacher and he explains the material clearly... after you\'ve already taken the test. The only test that actually reviews material you\'ve already covered in class is the final. by then it\'s too late. 8 people out of 30 stayed in his course til the end. I\'m sure i\'m not the only one who failed.,4.3,"great teacher, explains clearly, final test reviews material, high dropout rate, failed"
Professor Handschuh is a real working journalist and his classroom lectures have helped me understand the world of journalism in ways that no other instructor have in four years of college. He has a great sense of humor and really can teach his students how to be a better journalist and photojournalist.,4.3,"experienced, knowledgeable, engaging, humorous, effective"
"This course is absolutely a difficult course, regardless of the professor you have. If you\'re not 100% invested in learning Russian, then Gerry is NOT the professor for you. He is brutally tough, but he is an excellent teacher and makes sure that you learn Russian correctly and to a good level of proficiency.",3.3,"difficult, invested, brutally tough, excellent teacher, proficient"
"Great lectures, very clear and consist. However, go see the TAs if you have a question unless you are absolutely stuck. If you ask him a question because you\'re confused get ready for a verbal thrashing.",3.8,"Great, clear, consistent, verbal thrashing"
"I am a garbage programmer but this guy is a very good instructor if you have the ability to learn programming. Easy going, helpful, will do half the code for you if you are struggling. Probably the best introductory programming instructor you could get. Show some effort and he will always help you.",4.6,"easy-going, helpful, best instructor, supportive, encouraging"
"Dr. Damen is amazingly helpful, and by far one of my favorite Professors. The content of the class was brutal, but he has a way of making it tolerable. He\'s incredibly motivating, and his comedy is stress relieving.",4.6,"helpful, favorite, brutal, tolerable, motivating, stress relieving"
"This is one of the best math classes I have ever taken. Jerry is very smart and passionate about math. He makes some bad jokes, but other than that, he is a very good teacher. I would recommend him for every math class you can take with him!",4.4,"smart, passionate, good teacher, recommended"
"Not a very good teacher. Lectures are long and you walk away learning nothing. Don\'t take her - I respect her origins, but she has a heavy accent and it\'s quite hard to understand her sometimes. Also, she is BAD AT MATH. Makes MANY mistakes and often confuses the entire class. Stay away from her if you\'re taking her in a big lecture...",3.5,"bad teacher, long lectures, learning nothing, heavy accent, hard to understand, bad at math, many mistakes, confuses class, stay away"
"probably the most irreverent teacher you\'ll have. he can be a little dull at times, but mostly he\'s very fun and helpful. due dates are by no means set in stone and he will actually give you youre paper topics. an easy b, hard a.",4.0,"irreverent, dull, fun, helpful, flexible, easy B, hard A"
Promoting Student Success? Yes.,4.6,promoting student success
"I had Judy Gregg for Psych 206 as well as child 114. She is an amazing teacher, very helpful, clear and has great style! I totally recommend her!",4.7,"amazing, helpful, clear, great style, recommend"
The best professor I have ever had,2.3,"best, professor"
She is great it is best to take during the summer 6 weeks section and she only uses 4 weeks,4.7,"great, best, summer, 6 weeks, 4 weeks"
"Always available for help, and has a real passion for what she is teaching.",2.4,"passionate, available"
I loved Dr. Renick-Wood\'s class! She is so personable and knowledgeable about children with special needs. She has the greatest stories and makes class so interesting! She is funny and she also doesn\'t keep you in class for the whole 4 hours like some professors do. She does require alot of reflections but I least learned something in the process!,3.0,"personable, knowledgeable, interesting, funny, engaging, reasonable"
"Probably the worst CIS class I\'ve taken. While the subject is great, Irv teaches it in a way that\'s only for those that already know Linux and are extreme geeks. I had a 3.5 CIS and overall GPA and somehow ended up with a C in this class. Irv also hardly teaches as all that you learn is from reading the book and doing your own thing in Linux.",3.2,"worst, extreme geeks, C, hardly teaches, reading the book, Linux"
"She was very hard on grading papers, she showed favoritism, and she was never any fun!!!",2.1,"strict, favoritism, not fun"
GPA Terminator!!!!! want to find out what that means? sign up for his class,2.7,GPA Terminator
This man is really hard to follow and his questions really have nothing to do with the subject. It is very easy to get a good grade but if you actually want to learn something I would not recommend this class.,2.8,"hard to follow, irrelevant questions, easy grading"
Best professor at Assumption College. Always keeps discussions entertaining and insightful. Also he is the most knowledgable person I have ever met,4.5,"Best, entertaining, insightful, knowledgeable"
I never felt the need to write a review about a professor until taking CS 140. Prof. Malaty is quite possibly the worst teacher I\'ve ever experienced. She comes to class unprepared and is annoyed by any question being asked even if it\'s crucial to the lesson. I got an A after thoroughly reading the book and collaboring w/ other students. STAY AWAY!,1.9,"worst teacher, unprepared, annoyed, crucial, stay away"
"My favorite class with my favorite professor. I like her teaching style. She tells lots of funny stories that relate to the class, and she really cares about her students.",3.2,"favorite professor, teaching style, funny stories, cares about students"
It was horrible. he is such a hard grader. and he won\'t help you if you need him. try not to take this class.,3.2,"hard grader, won't help, horrible"
"A good lecturer who tried to make things interesting, but lectures were sometimes boring (it was the material I guess). A tough grader (spelling of terms needs to be exact), but a fair variety of types of questions on exams. Fairly approachable, and fairly caring.",3.8,"approachable, caring, good lecturer, boring lectures, tough grader, fair variety of questions"
No Comments,2.3,NA
"Ryan is a hard teacher and demands the most out of you, but trust me, in the end it will be worth it. I discovered a passion for graphic design after taking his class and I am grateful I had a professor who only wanted the best from me and wouldn\'t settle for meritocracy.",3.1,"hard, demands the most, worth it, passionate, grateful, best from me"
"This was a online class, you do all your work & tests at home(except final)If you ever needed help Ms Sowell would work problems for you or offer to meet you online. She seems real nice and I would take her class!",3.4,"friendly, helpful, approachable"
"Excellent!! He is awesome & funny, I learned so much.Take him you wont be sorry.",4.8,"Excellent, awesome, funny, learned so much"
Great Teacher!! Very direct and tells you up front what he likes and dislikes. Learned a lot in class.,4.3,"Great Teacher, direct, likes and dislikes, learned a lot"
Do not take him if you want to learn something. I got nothing out of his lectures. Was a waste of my money and time,2.4,NA
"A real Hottie! She may only be here for a few semesters. Languages are hard, she makes it harder.",3.3,"Hottie, hardworking, challenging"
"The man rules, the beard says it all. The only Bush haters are the ones who belong in community college and can\'t handle an actual class where you have to be prepared and know your****.",3.8,"authoritative, knowledgeable, intimidating"
"not a very good teacher, comes off as kind of a jerk",4.0,"not good, jerk"
"Greatest teacher ever. So clear. So precise. I wish she could teach every class I\'ll ever have to take. There is no greatest prof., not only on campus, but in the whole country I am sure. :-)",4.7,"Greatest teacher, clear, precise, excellent, best professor"
"This man is the absolute worst professor I\'ve ever had the displeasure of interacting with. Arrogant doesn\'t begin to describe him. Weekly blog articles that are short essay length, vague grading rubric. He will not give you an A unless you stroke his oversized ego. Turn things in well before the due date or he will mark you down. DON\'T TAKE IT",3.6,"arrogant, vague grading, oversized ego, mark down"
He enjoys talking about his many degrees....and about how great he is....then why is he teaching at long beach city?....honestly...come on now....self absorbed low life,2.4,"self-absorbed, low-life"
"Gerry is seriously, my favorite teach ever. If you don\'t like him, it\'s probably because you\'re kind of boring and lamecity. I was not a particularly great student, Gerry grades very harshly, but he was very encouraging and personable. I got many bunk grades in his class, but that\'s because I was kind of a **** up. In my opinion, he knows what\'",3.3,"favorite, harsh, encouraging, personable, bunk grades"
"Mrs. E is among the best teachers I\'ve ever met. English was for a long time my least favorite subject, and prior to taking Mrs. E I was not looking forward to \xe2\x80\x9cdrudging through another English class\xe2\x80\x9d. However, Mrs. E\xe2\x80\x99s class blew me away. She covers some incredibly fascinating topics and she gives you free reign to explore them. Take her class.",4.2,"best teacher, fascinating topics, free reign, highly recommend"
sometimes you feel like a nut!,3.1,NA
Prof Caravanos is very knowledgeable. His lectures are interesting and often relate to current topics.,4.8,"knowledgeable, interesting, current topics"
"The best prof I have had at York. His lecture are fast-paced so it is best to have a laptop for taking notes. He presents the material in an exciting, often humorous, way. Be prepared to work hard. There are lots of readings and essays. Still, if you keep you with everything, an A+ is possible.",4.2,"best prof, fast-paced lectures, exciting, humorous, work hard, lots of readings, essays, A+ possible"
Great Prof...probably the best at UVic.,4.9,"Great, best, UVic"
changed how i see type. very inspiring. hard teacher. takes attendance. doesn\'t like it when people don\'t put his class at top of priorities.,3.2,"inspiring, hard, takes attendance, doesn't like excuses"
Do not let this man get to you. He loves taking students down. I did not do well in his labs but now I am a chemistry teacher. I aim to be the opposite of Mr. Ford and have students actually like chemistry rather than run from it!,2.6,"strict, challenging, intimidating, influential"
"Dr. Bakker\'s class was very difficult and not to be taken lightly. During class he tries to be funny, but often goes over as rude and demeaning. He has many times worked a problem out on the board and not explained where he gets the numbers from. He seems like a brilliant man, but not very good at teaching. I wouldn\'t recommend taking him.",2.3,"difficult, rude, demeaning, not explained, brilliant, not good at teaching, not recommend"
"Really good teacher overall and very passionate about his subject. If you don\'t like essay tests, you will fail. Main grades are from an essay midterm and final. Not hard if you do some preparation. He lets you have notes during it. I will take his classes again and I recommend him. Watch out... you may actually enjoy his lectures.",4.1,"passionate, good teacher, essay tests, fail, preparation, notes allowed, recommend, enjoy lectures"
"Awesome, baby!",5.0,awesome
"Dr. Krieglstein is one of the most shameless self-promoters ever encountered. All required texts were authored by him, only one about ethics (<80 pgs). Did film analysis based on the 3 or 4 ethical theories actually covered. Final entailed giving our opinion of his novel (did we like it and why?). Got 100% and feel that I learned nothing.",3.9,"shameless self-promoter, required texts authored by him, film analysis, ethical theories, final opinion on his novel, learned nothing"
"Do you enjoy wasting 2 hours of your week learning about the opinions of a self-involved professor who is unaware of his student\'s needs? Then this is the class for you! I have never been so bored in a class. No participation, he just talked for 2 hours. Class more about classic authors than Freud orJung. Could not recommend this minicourse less.",3.8,"self-involved, unaware, bored, no participation, classic authors, not recommended"
"I had Briggs for pers. def. Each day we would start with a warm-up & then cont. on with learning basic self def. skills. Class was fairly easy there is a short midterm & final each had about 20 ques. For both midterm & final u hav to show him ur ""moves."" He asks for a movement taught & u then have to do it, this is the 2nd pt. of the test. He\'s",4.8,"easy-going, interactive, practical"
"HORRIBLE!! I read reviews about how tough she was, but I chose to ignore them, thinking that they were exaggerating. Her instructions are NOT CLEAR, she expects things to be done, & if not done she gives you a LOW GRADE. Does not give feedback in a timely manner. DO NOT TAKE HER CLASS, she doesn\'t teach. She assigns reading & videos from SFSU lib.",2.5,"HORRIBLE, TOUGH, NOT CLEAR, LOW GRADE, NO FEEDBACK, DO NOT TAKE, DOESN'T TEACH, NA"
I really liked Ms. Jones. I thought she was a great teacher and I would recommend her for people who are afraid of algebra and need extra help.,3.6,"friendly, helpful, recommended"
"If you have any other time commitments or don\'t have a good foundation of Spanish already then you are in for the worst class of your life. I spent about 2 hours a night just on homework alone, that we ""went over"" and it never helped because by the time you fixed a mistake in question 1, she was on question 8.",3.4,"demanding, overwhelming, unhelpful, fast-paced"
He was a really good teacher he helps me to be a better student,4.1,"good, helps, better"
Probably the worst professor I\'ve had in my college career so far! Doesn\'t keep track of grades and won\'t let you know until last minute if you are missing anything. My entire grade was changed because he tried to tell me my paper was late when it wasn\'t late at all. I would NOT suggest him.,2.9,"worst, doesn't keep track of grades, last minute, missing assignments, changed grade, paper was late"
"He gives quizzes that are hard to understand . The midterm and the final are a joke. The questions are twisted in such a way to just confuse you. (which I think is his main goal). You will love the class and hate it at the end. Most of my classmates agreed with me on this. Good luck, you will need it!",4.2,"hard to understand, twisted questions, confusing, love and hate, challenging"
Good professor. Took him in the summer class. Exams are based on his reviews.,2.8,"Good, professor, exams based on reviews"
"Professor Schwartz is one of the most fun teachers I have had in years, and has some really funny stories",4.2,"fun, funny, engaging"
A really good teacher!,4.0,"good, teacher"
hes not as bad as all these ppl make him sound,2.2,NA
"April is wonderful and is one of my favorite teachers. While some of her classes do require a good amount of work, she is generally very clear about what is expected and is extremely helpful. She makes most classes fun with her humor and positive attitude. I am sitting in on some of her classes even though i don\'t need to take them!",4.7,"wonderful, favorite, clear, helpful, fun, humor, positive attitude"
"this is one of those classes i was afraid to take, but he made it so nice. he goes out of his way to explain things and engage class. Some of the material is boring, but overall I think it has been pretty interesting;would take another 1 of his classes.",4.0,"engaging, helpful, interesting"
Wish more teachers were like this one.,4.0,NA
"this prof is soooo boring. this course is basically an intro kind of course in journalism, but he treats students as if they\'re experienced reporters. this class also has TONS of readings & online quizzes on very random topics found in the NY times. everything is powerpount; very impersonable.",2.5,"boring, treats students as experienced reporters, tons of readings, online quizzes on random topics, impersonable"
"This is the best math professor I\'ve ever had. I had to take this class because I failed mat1033 three times, that\'s how bad I was doing at math. Now I got an A on her class. She is clear, teaches step by step, gives lots of extra credit, and gives an online review before every test. Tests are exactly like those reviews. I would take her again.",4.3,"best, clear, step by step, extra credit, online review, tests like reviews"
"Exceptional professor, exceptional person. Always excited to be in class. Cares about students. Very easy on the eyes!",4.4,"Exceptional, excited, cares about students, easy on the eyes"
"good and hot prof, nice guy from stanford!",3.8,"good, hot, nice, stanford"
"I love Dr. Craig! She makes Ethics fun! However, the most help she has even given me is by being my mentor. She wrote an amazing rec letter for me for grad school and has helped and encouraged me to do my best. I can talk to her about anything and I learned this by traveling with her during j-term. She is very caring, funny, and kind.",4.3,"caring, funny, kind, mentor, encouraging, supportive, knowledgeable"
"She is the worst teacher I have ever had in my entire life. She marked me wrong if i did my math vertically instead of horizontally(ex. multiplication),or if my fratcion lines were diagonal instead of horizontal...im not joking. She wont allow you to have scrap paper, and then takes points off if there are scribble marks on your paper. SUCKS!!!!!!",2.2,"worst, marked wrong, won't allow, takes points off, sucks"
"Having emails ignored wasn\'t all that great, especially when I was struggling in the class. For the most part, if you read the textbook and really study the material you can do good on the tests. You have to read two short books and do a group project, reflection, and quiz on them. The inquisitive assignments are impossible to fail.",4.2,"ignored, struggling, study, group project, reflection, quiz, inquisitive assignments, impossible to fail"
This is one of the best classes I have taken at Bucks. He really cares if you can protect yourself in the real world . You can apply what he teaches to you in you daily life.. This is a class i recommend for every student ... He is a great inspiration.,4.8,"inspirational, caring, practical, recommended"
No Comments,2.7,NA
"Dr. Gubacs is my hero and I\'m not even kidding. I loved her class (badminton, fencing, and tennis) and I loved her as a Professor. She is extremely professional, courteous, fun, I loved her drive and competitiveness, and really taught us how to teach!! I would highly recommend Dr. Gubacs as a professor. Taking her again in the fall.",4.2,"professional, courteous, fun, driven, competitive, highly recommend"
"HORRIBLE!! unless you like a drill sargent, all i ever head him talk about is the pressure to get out of his class. if you ask for clarification, you get a quick response (not to the question you asked) and walks away. then he spends time helping ONE other student for the entire period.if you have math anxiety he is probably the worst choice.",1.9,"HORRIBLE, drill sargent, pressure, quick response, walks away, math anxiety, worst choice"
"Professor Malitsky is an excellent teacher for trigonometry. The way she teaches is easy to follow and is and I am able to follow up with the lecture easily in the textbook. She does not take short cuts in demonstrating problems, which I like, because the little math errors are easy to miss with shortcuts.",3.0,"excellent, easy to follow, thorough, detail-oriented"
FANTASTIC...ACTUALLY!,4.5,FANTASTIC
"She is a good person, but I feel that she asks for too much as an undergrad who never plans on going to grad school for psyc. She always wants MORE. There is no way to avoid her. Put it this way, I would rather take Human Neuropsychology than take a class with her.",3.8,"demanding, overwhelming, relentless"
"After 3 weeks of boring, mono tone, repetative \'dr\' colcord...I finally had enough. You want to know how boring it is? He went over the syllabus for a week and a half...5 class meetings. And, im not kidding, it took him 35 minutes to divide the 60 student class into 8 groups. He uses all his material online like I signed up for an online course!",2.2,"boring, monotone, repetitive, unorganized"
No Comments,3.5,NA
"HIS ACCENT DOESN\'T REALLY BOTHER ME BECAUSE I KNOW I HAVE ONE TOO. MR ANNUNOBI LIKES THOSE THAT TALK IN AND ANSWER QUESTIONS. IF YOU ARE NOT A TALKING KIND OF PERSON, PLEASE DON\'T TAKE HIM. GREAT TEACHER, HE KNOWS HIS STUFF. U GONNA PASS HIM ANYWAY.",2.8,"knowledgeable, engaging, interactive, strict"
He is crazy and does not give a lot of guidelines for your work but then when he critiques it he is very particular. I never knew what he was looking for.,4.1,"crazy, particular, NA"
She\'s Awesome,4.6,awesome
"He\'s a great teacher, and some people don\'t realize why he says and does the thing he does until they\'ve moved on from DCC. Take what he says and use it. I\'ve moved on from DCC and it took me to go away to another school to realize how much harder I should\'ve worked. He sets his students up for the future. You won\'t get that anywhere else. I swear",3.5,"great teacher, insightful, sets students up for future"
Professor Johnson rarely interacts with the students or uploads announcements. I would have to literally look all over the class section on Blackboard to find assignments as well as teach myself the material. Would not recommended this class or professor.,2.4,"unresponsive, unorganized, unhelpful, not recommended"
This teacher is amazing. Best math teacher in the whole department. You will never regret taking his math class. I am terrible at math but he is helpful and makes his goal to make his students pass. He is like a friend.,3.8,"amazing, best, helpful, goal-oriented, friend-like"
Good teacher. Answers questions. Uses textbook frequently.,4.4,"Good teacher, Answers questions, Uses textbook frequently"
Professor Thielen is an amazing person. He gives good feed back and his presentations are very informative. You really only need the book to for a few questions on the tests that don\'t reference his slides. I took this class online and had a blast. If you need to take a communications class take this class with this professor. You won\'t regret it.,4.8,"amazing, good feedback, informative, online class, blast, communications class"
she is one of the best teachers i have ever had she is amazing,4.1,"best, amazing"
"Yo, she gave me all C\'s on my papers. If you take her, your gonna have to work. She works you with 3 big essays and 5 assignments. I would take another teacher if i were you",2.4,"strict, challenging, demanding, heavy workload"
Excellent,3.7,Excellent
"Mr. Charlesworth is the BEST. He is hilarious and knows so much about space. If you\'ve been daydreaming about the unknown, take his class! It\'s an easy A if you show up and do the work! You have to study for the final or you may not pass. He is available outside of class to help you if you\'re struggling as well.",4.3,"funny, knowledgeable, engaging, supportive, available"
I would not suggest taking this professor. He is incredibly difficult and the exams are impossible.,3.5,"difficult, impossible"
Super passive-aggressive. Asked her simple questions and gets confused. Tried to dumb the question down and ask again and she still was confused. Not surprised a lot of people dropped. Quizzes and boring documentaries every week. would not take again!,2.7,"passive-aggressive, confused, boring, would not take again"
Great teacher and fun class. Two thumbs up and totally recommend this professor to others.,4.2,"Great, fun, recommend"
Ware is the worst teacher I have ever encountered. At a Master\'s level I think everyone is aware how to site a paper. He spends too much time talking about about his accomplishments and how much he has been discriminated against. Grow up and talk about the subject matter!,1.5,"worst teacher, Master's level, cite a paper, talking too much, accomplishments, discriminated against, subject matter"
He is just an all around great person. Very funny and easy to understand.,4.5,"funny, easy to understand"
Very professional instructor. Very knowledgeable on the topic that he teaches. I strongly recommend him.,4.7,"professional, knowledgeable, recommend"
EXTREMELY EASY A ONLY A DUMMY CAN FAIL HER CLASS. SHE TELLS YOU EXACTLY WHAT YOU WILL HAVE FOR MIDTERM AND FINAL I HIGHLY RECOMMEND HER. I GOT AN A ON HER CLASS. DONT MISS HER CLASS SHE LITERALLY SIGNS YOU OUT AT THE END OF THE CLASS. SHE WILL LOWER YOUR GRADE AFTER A CERTAIN AMOUNT OF ABSENCES OR TARDEES. SHE GIVES LOTS OF EXTRA CREDIT. TAKE HER.,4.7,"easy A, highly recommend, gives exact midterm and final, signs you out, extra credit, lowers grade for absences or tardies"
"Great Professor! Yes, everything is about race, but that is just where she focuses her interest. She has her opinions, but is willing to listen to yours as long as they are backed up well.",3.4,"Great Professor, race, opinionated, open-minded"
"Very likely the hardest working and most dedicated instructor that I have seen in a while. Will push students to do their very best and works hard to make sure students have a good learning environment. Be warned, he is tough and will not take any BS. Come on time, come prepared, and work hard for your grade!",4.1,"hardworking, dedicated, push students, good learning environment, tough, no BS, punctual, prepared, work hard"
Dr. Farrer is excellent and her enthusiasm is contagious!,5.0,"excellent, enthusiastic"
hes cool. act like you want to learn something and you probably will. test are online and he will help you through his project if you ask. class can be slow but again participate and all is good.,3.0,"cool, helpful, slow, participative"
"Awesome professor, unique way to teach statistic principles. Tough teacher, but if you like a guy who doesnt put up with any crap..this is your guy!! Those who rated him poorly probably did so because they did poorly in class.",2.4,"awesome, unique, tough, no-nonsense"
more than half the class withdrew,2.0,NA
"He seems like he\'s too smart to teach an entry level chemistry class. Although I like that he gives goals and objectives sheets before tests, he doesn\'t do a very good job with explanation. He goes off on tangents quite often. He does demonstrations in class that are pretty cool. He tries to joke around but seems a little bit uptight.",3.0,"smart, goals and objectives, explanation, tangents, demonstrations, cool, joke, uptight"
does not stay on topic very boring,2.8,"boring, NA"
"Charismatic, good communicator. Very enthusiastic. Difficult course.",4.5,"Charismatic, good communicator, enthusiastic, difficult course"
Cool guy,3.6,"cool, guy"
"Hard Class. Lots of reading!!! BORING LIT TOO!!! Quiz every week with confusing questions, and a 5 page paper at the end and a 5 essay in class final! Crazy wierd prof! Aviod her if you can. She is a sweetheart, but her class is just too hard and boring!",4.1,"Hard, Lots of reading, Boring, Confusing questions, Crazy, Weird, Avoid, Sweetheart, Hard, Boring"
She makes one mistake per minute on her videos. What a waste of space. Extremely rude and full of herself. Don\'t plan to learn anything.,1.6,"rude, full of herself, waste of space, mistake per minute"
Very very smart and knows the po-mo world of cyberculture intimately. Rightly considered the successor to Marshal McLuhan. However class ends up being mostly fun coffee cafe intellectual masterbastion. Needs some meat in the lectures.,3.9,"smart, knowledgeable, successor to Marshal McLuhan, needs more substance"
No Comments,4.6,NA
interesting...,3.5,NA
"You quizzes was helpfull to me, your explainations were clear and easy to understand. And the testes were hard enough to challenge students, but not too hard. It was very interested to take your course.",3.5,"helpful, clear, easy to understand, challenging, interesting"
"He helps you keep up with the reading tasks by giving you quizzes. He sets up the class in groups, and that works out great. At first he annoyed me, but later in semester I came to understand what a good teacher he is. If you are new to college responsiblities, he will be challenging. He prepared me for future college demands, and I learned the value of studying in daily increments (instead of cramming/procrastination.)",2.8,"helpful, organized, challenging, prepares for future, values studying"
